adm3_name,ACS_Code,Mean annual hot days,Forest fire risk,Annual Dry Spell Length,composite_score
Mazmoura,23361,21.7556461546482,93.0,0.562084771082659,0.3038907850750333
Mazraat El-Kreme,37389,25.7599559980538,53.0,0.212547407518862,0.30387717297462435
Dar Baaechtar,32131,27.0238095238095,41.0,0.0238095238095238,0.3037793139992151
Bednayel Baalbak,53411,25.943661971831,45.25,0.865191146881288,0.303744637385686
Zaghartaghrine,37369,25.797619047619,53.0,0.154761904761905,0.30371982992796565
Meri,74158,25.5079365079365,24.0,3.83597883597884,0.30370648095276925
Aachach,33267,25.2142857142857,42.0,2.1031746031746,0.3032801181353507
Faraya,25475,23.9404761904762,74.0,0.0,0.3032262722402407
Aalma,33133,27.0238095238095,31.0,1.12857142857143,0.30320013127386947
Remeil,10550,24.91629264671,47.0,1.88201703140242,0.3030710623801346
Bziza,32121,26.6587301587302,44.0,0.0714285714285714,0.30297203979116444
Ksara,51184,28.5258820043964,5.0,2.23617474574634,0.30289014071878695
Bouarej,51244,28.1142857142857,28.0,0.104761904761905,0.30286981609583435
Mimrine,37325,25.7857142857143,53.0,0.0904761904761905,0.3026270642024337
Litige,37005,25.7778660653795,53.0,0.0792767917634004,0.3023382009386107
Litige,37004,25.7619047619048,53.0,0.0796999677393088,0.3020718115216621
Btedine El-Leqch,63151,23.5555555555556,74.0,0.380952380952381,0.3019331796853279
Litige,37002,25.8121693121693,53.0,0.0,0.30182611277317606
Aaymar,37367,25.7619047619048,53.0,0.0571428571428571,0.3017596224281924
Bkifa Ech-Chouf,23356,21.5952380952381,93.0,0.571428571428571,0.30128408080225716
Qarsaita,37339,25.7210884353742,53.0,0.054421768707483,0.3010257734876779
Aain Ed-Delbeh Kesrouane,25463,23.8095238095238,74.0,0.0,0.3009926651097977
Mghayer,25467,23.8095238095238,74.0,0.0,0.3009926651097977
Litige,37006,25.7619047619048,53.0,0.0,0.30096876862209787
Litige,37003,25.7619047619048,53.0,0.0,0.30096876862209787
Haql el Aazimeh,37327,24.9618517166438,53.0,0.980239690667266,0.3008890149126672
Chahtoul,25351,23.797619047619,74.0,0.0,0.30078960991612047
Harf Es-Sayad,37345,24.5,53.0,1.52380952380952,0.30053435292156455
Beqaata Aachqout,25431,23.7809523809524,74.0,0.0,0.30050533264497437
Zahleh Haouch El-Oumara,51131,27.7857142857143,5.0,2.95238095238095,0.3001776212414395
Daqqoun,24251,23.0238095238095,73.0,1.02380952380952,0.30017358405535116
Mazraat Es-Dahr,23366,22.3412698412698,83.5,0.634920634920635,0.29981202756285863
Faytroun,25427,23.7359307359307,74.0,0.0,0.29973741482161464
Behbeh,63174,23.4208456381729,74.0,0.338054475946345,0.2990417771223951
Jouret Mhad,25359,23.6930223905912,74.0,0.0,0.2990055427822612
Jabal Toura,63164,23.6785714285714,74.0,0.0119047619047619,0.2989238191889577
Aarjis,33161,27.1111111111111,31.0,0.698412698412698,0.29873583098717543
Tannourine Et-Tahta,34356,26.3150183150183,45.5,0.0,0.29850125808053785
Yammouneh,53388,25.1757369614512,57.333333,0.0385487528344671,0.2983808062396817
Falougha,21446,27.9214285714286,28.0,0.0023809523809523,0.2981633755556881
Bechehhara,37379,26.1945095615084,42.0,0.51094205485196,0.2979630342664666
Khalouet Hasbaiya,74168,28.593253968254,16.0,0.535714285714286,0.2979609316039123
Machghara,52111,26.655462184874,38.333333,0.34593837535014,0.29772305192417065
Mchaa El Ftouh,25488,25.1063122923588,58.0,0.0,0.29772107781671797
Ouata El-Jaouz,25455,23.5974025974026,74.0,0.0,0.29737459074974204
Bechtoudar,34331,25.2244897959184,56.5,0.0,0.29735643506361703
Hazerta,51157,25.8190476190476,49.5,0.0619047619047619,0.2972460337999031
Conflict,0,29.7141175329106,8.0,0.0,0.296969620919908
Bqarsouna,37319,25.4761904761905,53.0,0.0380952380952381,0.29662267984458884
Maknounet Jezzine,63147,23.4444444444444,74.0,0.126984126984127,0.2965230920728136
Homsiyeh,63127,23.4427668447846,74.0,0.117978215295702,0.2963698365737291
Aaqoura,26371,24.6689655172414,61.5,0.0,0.29581557099196987
Mchaa Kfar Dibiane,25482,24.8820346320346,58.666667,0.0,0.29495359073541066
Qaytouleh,63121,23.3238095238095,74.0,0.161904761904762,0.29494876565839323
Aassoun,37313,25.1809523809524,53.0,0.257142857142857,0.29461851729810473
Sir Ed-Danniyeh,37311,25.0666666666667,53.0,0.380952380952381,0.294382704018681
Jarjour,37375,26.1174086826842,42.0,0.33292771921447,0.2941842446099845
Hadath Baalbek,53183,27.5020703933747,8.0,2.52173913043478,0.29414025976376024
Bazaaoun,36181,26.047619047619,45.5,0.0119047619047619,0.29410508724755813
Miziara,33251,26.156462585034,42.0,0.27891156462585,0.2941027923919211
Qabaa Jezzine,63117,23.3016491770591,74.0,0.120860316005035,0.29400273194975074
Damour,23111,20.7269841269841,83.0,2.25714285714286,0.29393575298005853
Morh Kfarsghab,33155,26.5833333333333,31.0,0.976190476190476,0.29357814562491624
Kfour El-Aarbi,34341,26.015873015873,45.5,0.0,0.2933988455214847
Aazour,63184,23.2063492063492,74.0,0.19047619047619,0.29334071465049827
Haytoura,63137,23.2857142857143,74.0,0.0714285714285714,0.2930468038456457
Niha El-Batroun,34376,25.9920634920635,45.5,0.0,0.29299273513413193
Mazraat Bani Saab,36134,25.987783002207,45.5,0.0,0.29291972437559716
Kfar Houneh,63167,24.5539682539682,60.0,0.0523809523809524,0.29219870037618484
Baaouerta,24235,21.5,83.0,1.17857142857143,0.29219343796609226
Mzraat Kefraya,33283,24.9047619047619,42.0,1.67857142857143,0.29212419995725136
Tarchich,21481,25.5164835164835,50.0,0.0073260073260073,0.2921233923269523
Karm El-Mohr,37347,25.1666666666667,53.0,0.0857142857142857,0.29200228964740943
Mazraat Ketrane,37314,25.1617740047667,53.0,0.0909503622607471,0.29199130428664577
Qnat,36127,25.9153439153439,45.5,0.0,0.2916841572193267
Fourzol,51139,27.1904761904762,5.0,3.04347826086957,0.2912856429876151
Mazraat Sarada,73175,25.9761904761905,25.0,2.23809523809524,0.29116560517942736
Bakhaaoun,37391,24.1168831168831,53.0,1.31168831168831,0.2910639224084997
Conflict,0,29.352380952381,8.0,0.0,0.2907996116406827
Hraiqis,33287,25.4761904761905,42.0,0.857142857142857,0.29050232579111995
Kharroub-Miniyeh,37335,24.5183685171445,53.0,0.756083233802761,0.2902223710137093
Aain El-Barnaya,53465,29.2753623188406,8.0,0.0455486542443064,0.29011632353746414
Mrah Es-Srayj,37351,23.6666666666667,53.0,1.77777777777778,0.28983539516906753
Mazraat beit Mchaik,53457,25.3756613756614,50.0,0.0,0.2896200487787493
Metrit,36164,25.9183673469388,44.0,0.0068027210884353,0.289449522608479
Mazraat Aassaf,36144,25.9183923924334,44.0,0.0,0.28935580053774024
Aain Zebdeh,52146,28.5892857142857,13.0,0.261904761904762,0.28934303182553106
Boussit,33279,25.7551020408163,42.0,0.333333333333333,0.28801012567758066
Mechref,23171,20.7539682539683,83.0,1.78571428571429,0.28787146751878023
Ain Aakrine,32135,26.072018846708,41.0,0.0290198477121784,0.28761707719439145
Ras Kifa,33167,26.2190476190476,36.0,0.39047619047619,0.28719291667419683
Deir El Qattine,63284,22.8299183741331,74.0,0.173654850725161,0.2866872645051136
Hardine,34361,25.7579365079365,44.0,0.0,0.28661896287868244
Kousba,32137,26.347619047619,36.0,0.166666666666667,0.2862884020253667
Zgharta El-Mtaouile,32195,25.7380952380952,44.0,0.0,0.2862805375558876
Riha,53355,26.1904761904762,8.0,3.5578231292517,0.2861082165558233
Khreibet Hasbaiya,74181,25.4761904761905,24.0,2.6031746031746,0.2861030618418521
Aain Bourday,53115,27.8704761904762,8.0,1.48190476190476,0.28603277650320297
Dibbiyeh,23259,20.3726708074534,93.0,0.975155279503106,0.28601874932513616
Beit Kassab,34371,25.7092970495765,44.0,0.0,0.2857893373291228
Bourghos,74155,24.968253968254,40.666667,1.25396825396825,0.28521480864645243
Kahf El-Malloul,37373,25.7777777777778,42.0,0.0952380952380952,0.28510167328300023
Bnechaai,33159,26.352380952381,31.0,0.647619047619048,0.28509146548254805
Loussa,52141,25.5301587301587,36.666667,0.926984126984127,0.2839259633736214
Hailan,33275,24.3333333333333,42.0,1.74603174603175,0.28331119751519107
Dellafeh,74179,25.3095238095238,36.666667,1.14285714285714,0.2831503437182835
Hasroun,36171,25.4081632653061,45.5,0.0034013605442176,0.283080435980356
Zahleh El-Maallaqa,51121,27.1504494174646,5.0,2.46561503079855,0.2826053275185256
Meimes,74128,26.6147186147186,18.0,1.63419913419913,0.2825905444877546
Maraat Ouazaiyeh,63359,24.2063492063492,49.5,0.968253968253968,0.28228264365428984
Mtain,22711,25.2649228705567,46.4,0.0127431254191818,0.28219473821636937
Litige,63003,22.6343568616501,74.0,0.0833948805070012,0.2821024502012702
Slouqi,53423,25.6170634920635,41.0,0.170634920634921,0.2818170135315344
Ouardiyeh,63363,24.1904761904762,49.5,0.952380952380952,0.28179222178325064
Miriata,33271,25.4761904761905,31.0,1.45238095238095,0.2812844609971141
Btedaai,53375,26.8174603174603,8.0,2.41005291005291,0.280917383944556
Terbol-Miniyeh,37387,25.0190476190476,42.0,0.676190476190476,0.28020063596797173
Kfar Habou,37365,24.004329004329,42.0,1.90909090909091,0.27995621963966144
Tannourine El-Faouqa,34386,25.0035842293907,47.75,0.0,0.27970313406115005
Hadath Ej-Jebbeh,36131,25.2083333333333,45.5,0.0,0.27962493488375484
Conflict,0,28.67573763766,8.0,0.0,0.2792583527377478
Kfarfou,33165,26.1428571428571,31.0,0.476190476190476,0.2791451326555547
Izal,37341,25.297619047619,42.0,0.251700680272109,0.279077213511873
Blat Marjaayoun,73135,24.9264069264069,40.666667,0.852813852813853,0.27894908538751056
Deir Billa,34374,25.2936507936508,44.0,0.0,0.27869981032529517
Bourjein,23247,20.1349206349206,93.0,0.722222222222222,0.2784629523662316
Bhairet Toula,33239,25.4418832751316,42.0,0.0036975876135447,0.27810552764649565
Deir El-Ahmar,53311,26.501210653753,8.0,2.5956416464891,0.2780917657356889
Beit Zoud,37349,23.7142857142857,53.0,0.857142857142857,0.2779060824011391
Mazraat Er-Remtaniyeh,51185,26.7063492063492,28.0,0.0277777777777778,0.2777896993682486
Kfar Chellane,37363,23.6034471029486,42.0,2.24335006082959,0.27774465000261017
Boueyda Marjaayoun,73116,23.7802197802198,49.5,1.11355311355311,0.27702524071579027
Jebaa,53171,27.4226190476191,8.0,1.38095238095238,0.2769966650596563
Sebaal Zgharta,33259,26.1904761904762,31.0,0.25,0.2768268904478045
Qtaleh Jezzine,63291,20.8095238095238,83.5,0.833333333333333,0.2764316128031866
Harabta,53264,25.8986175115207,8.0,3.21044546850998,0.2763224026868552
Mrebbine,37385,26.5835866261398,28.5,0.0,0.27610479101661156
Bouday,53459,26.8004535147392,8.0,2.08049886621315,0.27606629637346736
Nahleh baalbek,53143,28.1123809523809,8.0,0.462312925170068,0.2760477665556811
Aintourine,33219,26.3388399976512,31.0,0.0046659979358831,0.27596206967955383
Bechnnata,37359,25.3168498168498,42.0,0.0,0.2759217030304915
Fardis Hasbaiya,74116,25.2460317460317,24.0,2.14285714285714,0.2758065613261196
Maydoun,52287,25.0680272108844,43.5,0.105442176870748,0.27551729336232167
Rachaiya El-Foukhar,74118,25.4761904761905,24.0,1.83730158730159,0.27550342402405753
Mazraat Zighrine Jezzine,63343,23.6507936507937,58.0,0.174603174603175,0.2753113235058781
Hidab,63281,22.1585756023359,74.0,0.178229374147416,0.2752997261718998
Qaa Er-Rim,51173,25.8299319727891,35.666667,0.0090702947845805,0.27474831040106473
Behouaita,37371,25.2261904761905,42.0,0.0119047619047619,0.27454012084209645
Chmistar,53429,27.0530612244898,8.0,1.63401360544218,0.27419560426008466
Roum,63277,22.0340136054422,74.0,0.251700680272109,0.27419195608449454
Libbaya BG,52274,27.4705882352941,15.0,0.305322128851541,0.2740365142500685
Toula Zgharta,33231,25.1836734693878,42.0,0.0272108843537415,0.27402675956274136
Rihane Jezzine,63319,23.6277056277056,58.0,0.108225108225108,0.27399885093126286
Chaaibeh,53469,28.3350970017637,8.0,0.0388007054673721,0.2739851688108455
Chouaya Hasbaiya,74124,27.2197802197802,16.0,0.483516483516483,0.2738116749169885
Nabi Chbay,53471,28.1468846810745,8.0,0.251406987325456,0.2737173582416604
Ayto,33243,26.1212121212121,31.0,0.0735930735930736,0.2732040168513862
Chhim,23211,19.987012987013,93.0,0.497835497835498,0.2728346462516721
Sohmor,52267,27.5142857142857,11.0,0.60952380952381,0.27264437056164087
Temnine El-Faouqa,53415,26.9301587301587,6.5,1.84444444444444,0.2726312981953012
Qreiaa,23351,19.7619047619048,93.0,0.746031746031746,0.2724300787169053
Zahleh El-Midane,51111,27.1839049788796,5.0,1.65855335534725,0.2720062803995364
Zahleh Haouch Ez-Zaraane,51113,27.0660320345547,5.0,1.79449752306297,0.2718772238052007
Zahl̩ Mar Gerges,51115,27.1805821357068,5.0,1.64983421575646,0.27182893148936277
Aaychiyeh,63355,23.8380952380952,49.5,0.647619047619048,0.27156390108458484
Aain Qinia,74126,25.9238095238095,23.0,1.0952380952381,0.2712812816100577
Karm Saddeh,33169,26.015873015873,30.333333,0.137566137566138,0.2712347341224508
Ijbaa,33291,26.047619047619,31.0,0.0,0.27093024272202076
Mahmoudiyeh Jezzine,63371,23.352380952381,49.5,1.19047619047619,0.27079236034047893
Bhabbouch El-Koura,32133,26.0238095238095,30.0,0.0952380952380952,0.27025531971384154
Ehden,33211,25.6975546975547,34.333333,0.0,0.2702489962288227
Abou Qamha,74112,25.1111111111111,23.0,2.01587301587302,0.27016091393103586
Kfar Hamam,74120,25.5,23.0,1.51785714285714,0.2699015396560784
Zhilta,63177,23.4261225666519,58.0,0.0470100745079413,0.26971330948881667
Chiyah,21111,24.6071428571429,25.5,2.29365079365079,0.2693765947002577
Moghr El-Ahoual,36154,25.952380952381,30.333333,0.0476190476190476,0.26890691061695376
Rechdibbine,32139,25.9285714285714,30.333333,0.0634920634920635,0.26872048184240327
Zahl̩ Mar Elias,51135,27.2704376987036,5.0,1.30683987964323,0.26861454356091036
Zahl̩ Mar Antonios,51123,27.2733171253881,5.0,1.29388245956311,0.2684843269572489
Anane,63274,20.4603174603175,83.5,0.682539682539682,0.26838835180036885
Zighrine,54119,27.8989458378771,4.0,0.61504907306434,0.26817353161807217
Mlikh,63315,23.3061224489796,58.0,0.0748299319727891,0.2680515363322818
Bnehran,32141,25.952380952381,30.0,0.0158730158730159,0.2679385804877629
Aabdine,36121,25.952380952381,30.0,0.0,0.26771889887495887
Berhalioun,36137,25.9417989417989,30.0,0.0,0.26753840536946705
Srayri,63298,24.8809523809524,36.666667,0.541666666666667,0.2675199156609736
Khiyam Marjaayoun,73159,25.2519201228879,24.0,1.53302611367128,0.2674669713945115
Mazraat Et-Teffah,33235,25.7857142857143,31.0,0.0714285714285714,0.26745159571875465
Zahl̩ Saydet En-Najat,51129,27.2823235173567,5.0,1.20757832287721,0.26744350149700635
Aain Jarfa,74114,25.2666666666667,23.0,1.59047619047619,0.2669267012385961
Niha Zahleh,51177,26.9081632653061,6.5,1.45238095238095,0.2668299937154869
Deir El-Moukhalles Ech-Chouf,23346,20.2176870748299,83.5,0.857142857142857,0.26666639130818404
Zahleh Er-Rassiyeh,51117,27.1898095100704,5.0,1.23809523809524,0.26628787604958426
Aain Es-Siyaa Chadoura,53163,27.8831168831169,8.0,0.0173160173160173,0.2659785614968904
Aarbet Qozhaiya,33227,26.2761904761905,25.0,0.0380952380952381,0.26583472452543855
Chebaa,74130,26.9639953542393,16.0,0.203252032520325,0.26557000186617674
Litige,23005,19.3809523809524,93.0,0.666666666666667,0.2648339044552335
Zahleh El-Berbara,51119,27.0362944513636,5.0,1.29697216316208,0.264484278736338
Kfar Chouba,74160,25.4825396825397,23.0,1.13650793650794,0.2643258746244028
Aamchki,53131,27.7673992673993,8.0,0.0317460317460317,0.2642045187727931
Bane,36147,26.2023809523809,25.0,0.0,0.2640485464539126
Maaysra El-Hermel,54167,26.8619047619048,6.0,1.34285714285714,0.263731724971457
Mazraat,63323,23.047619047619,58.0,0.0793650793650794,0.2637051040161043
Mazraat Doumiat,73143,22.4761904761905,47.0,2.02380952380952,0.2634135270139657
Mazboud,23215,19.2857142857143,93.0,0.638095238095238,0.26281403600277325
Roummanet,63154,23.047619047619,58.0,0.0,0.26260669595208413
Ibl Es-Saqi,73127,25.0190476190476,24.0,1.46666666666667,0.26257653892790106
Litige,25002,24.6266666666667,41.0,0.0,0.2625625977812892
Seraal,33255,25.9904761904762,25.0,0.142857142857143,0.26241129852170647
Litige,63002,23.0284470536898,58.0,0.0,0.26227968622508546
Zahleh Aradi,51133,27.2813852813853,5.0,0.813852813852814,0.26197836029335997
Tourza,36124,25.9931972789116,25.0,0.0680272108843537,0.2614220692484711
Hebbariyeh,74122,25.2567287784679,23.0,1.2008281573499,0.26136448826869324
Hermel Jbab,54159,26.4155435759209,21.0,0.0,0.2613367745991424
Mazraat El-Aarqoub,63367,22.6904761904762,58.0,0.333333333333333,0.2611283540106717
Litige,23006,19.0615181065657,93.0,0.790860575325,0.26110426666895387
Mazraat Er-Rouhbane,63194,22.952380952381,58.0,0.0,0.2609822544026729
Mazraa,10310,24.5809523809524,25.5,1.71428571428571,0.2609114944068215
Blaouza,36151,25.9810779599162,25.0,0.0044279857223221,0.2603351448700696
Ouadi Qannoubine,36141,25.9285714285714,25.0,0.0476190476190476,0.2600373218377633
Dahr Ech-Chouf,23279,18.8730158730159,93.0,0.936507936507936,0.25990480360936713
Yohmor BG,52281,26.1904761904762,18.0,0.512820512820513,0.2598345811288129
Zilaya,52284,26.0833333333333,18.0,0.607142857142857,0.2593125001233467
Mazraat Daraya,63378,24.1020408163265,43.5,0.108843537414966,0.2590878894210198
Kfarsghab,33223,25.8730158730159,25.0,0.0,0.25843068609552794
Hasbaiya,74111,25.3698412698413,18.0,1.41587301587302,0.258335503688029
Qarha Baalbek,53277,25.5555555555556,8.0,2.22222222222222,0.2567939676633227
Bqaa Sefrine,37317,25.5933075933076,26.75,0.0021450021450021,0.25646656943248364
Mchaa Ej-Jibb̩,36110,24.9821428571429,33.0,0.0,0.25593060748326757
Kaoukaba Hasbaiya,74133,24.9387755102041,24.0,1.06802721088435,0.25569021997468944
Qatrani,63327,23.8690476190476,43.5,0.142857142857143,0.2555845555150722
Aaynata Baalbek,53377,24.9402985074627,33.0,0.0,0.2552168836308665
Sanaya,63287,22.4880952380952,58.0,0.142857142857143,0.2550402363645203
Beslouqit,33215,25.1111111111111,31.0,0.0,0.2549565674861286
Dalhoun,23219,18.7047619047619,93.0,0.714285714285714,0.2539594142928141
Qnayouer,36114,25.5714285714286,25.0,0.0,0.2532866211890541
Qelaya,52291,25.3265306122449,18.0,1.10204081632653,0.2532533502388319
Mazraat Tamra,63383,22.0582555135899,47.0,1.78821230192107,0.2530243105792321
Sehjoud,63351,22.3412698412698,58.0,0.0396825396825397,0.25110795849261586
Billa,36117,26.0,19.0,0.0,0.2510751943755074
Chbail,63347,24.1845238095238,33.75,0.523809523809524,0.25076557945270544
Marjaayoun,73111,24.6623376623377,25.0,0.861471861471861,0.24970330847593253
Chammis Ech-Chouf,23223,18.4285714285714,93.0,0.73015873015873,0.24946821541232053
Ras Baalbek El Gharbi,54135,26.5983709273183,6.0,0.602756892230576,0.24899377995864208
Hadchit,36177,25.8690476190476,19.0,0.0059523809523809,0.24892396784986592
Louayzet Jezzine,63331,22.1904761904762,58.0,0.0317460317460317,0.24842608523297777
Baassir,23255,18.2678571428571,93.0,0.851190476190476,0.24840204259531692
Beit Menzer,36187,25.8214285714286,19.0,0.0,0.2480293664703589
Sfaray,63237,20.1428571428571,74.0,0.601190476190476,0.24677210654235612
Demachqiyeh,63379,21.984126984127,47.0,1.41269841269841,0.2465628369157106
Jbaa En-Nabatiyeh,71211,22.2195767195767,55.333333,0.12962962962963,0.24604540566266472
Dibbine,73119,24.5873015873016,25.0,0.666666666666667,0.245727352916224
Jiyeh,23267,17.8928571428571,93.0,1.11111111111111,0.24560309040416997
Moussaytbeh,10210,24.0873015873016,25.5,1.19047619047619,0.24524197915316515
Qlaiaa,73151,23.4017857142857,33.5,1.11309523809524,0.24517365476940584
Bcharreh,36111,25.2478354978355,23.0,0.0,0.24459340723836098
Bqerqacha,36184,25.5578231292517,19.0,0.0068027210884353,0.24362729358729246
Dimane,36161,25.530612244898,19.0,0.0,0.24306901816768772
Breissat,36157,25.5071395532627,19.0,0.0,0.24266865300421392
Houra,73183,24.031746031746,25.0,1.11111111111111,0.2424025290364947
Saydoun,63271,21.3174603174603,62.0,0.206349206349206,0.2422994779614733
Ouadi El-Aarayech,51189,26.6047619047619,5.0,0.223809523809524,0.24227127678770663
Bqaa Kafra,36191,25.4656084656085,19.0,0.0,0.24196027234824716
Aain Bou Souar,71216,21.7932447619211,58.0,0.0389101819125989,0.24174980466153043
Mghairiyeh Ech-Chouf,23341,18.0,93.0,0.659863945578231,0.24118535272611688
Jarmaq,63375,20.9251700680272,58.0,0.959183673469388,0.23967990173889986
Dahr Ed-Deir,63257,20.8969456180655,62.0,0.514674101917924,0.2393941102387467
Nabha Ed-Damdoum,53271,25.1931428571428,10.333333,1.07580952380952,0.2384489127830141
Jarjouaa,71231,21.4761904761905,58.0,0.163265306122449,0.23806299268990092
Borj El-Moulouk,73146,23.8367346938775,25.0,0.945578231292517,0.23678532618750223
Rimat,63264,20.7619047619048,62.0,0.468253968253968,0.23644831553449935
Deir Mimas,73167,22.8015873015873,33.5,1.17460317460317,0.2357875550044928
Barja,23251,17.5502645502646,93.0,0.783068783068783,0.23521952649930597
Dar El-Ouassaa,53366,25.9251700680272,8.0,0.170068027210884,0.23469665373542611
Maaniyeh,23235,17.547619047619,93.0,0.595238095238095,0.23257483737141732
Ketermaya,23231,17.4952380952381,93.0,0.619047619047619,0.2320109169384472
Bechouat,53333,25.3208020050125,8.0,0.631578947368421,0.23077545169789776
Bouslaya,63385,21.2142857142857,55.333333,0.261904761904762,0.23072920274778527
Kfar Tibnit,71166,20.5064935064935,58.0,0.805194805194805,0.23040749096953814
Berti,61488,20.1428571428571,62.0,0.746031746031746,0.2297338736873852
Aarab Salim,71256,20.5047619047619,58.0,0.6,0.22753807154675493
Ram Baalbek,53281,25.0857142857143,8.0,0.614285714285714,0.22652630864250356
Sfenta,61497,19.9479300903316,62.0,0.73268319962738,0.2262243307507316
Kfar Falous,63211,18.9821428571429,72.333333,0.738095238095238,0.22622414137760505
Arnoun,71377,21.1587301587302,47.0,0.915343915343915,0.22560098628627354
Kfar Roummane,71133,20.4690476190476,58.0,0.480952380952381,0.22528129386969464
Majdalouna,23326,16.9285714285714,93.0,0.714285714285714,0.2236635793962645
Kfar Kila,73228,23.25,25.0,0.699404761904762,0.2233705794862937
Marfaa,10450,24.7243532189051,0.0,1.67498676140344,0.22234752653724207
Jadra,23271,16.6857142857143,93.0,0.876190476190476,0.22176200589586373
Beirut Central District,10999,24.7142857142857,0.0,1.61904761904762,0.2214016143090833
Ouadi Faara,54151,25.4021164021164,6.0,0.0753968253968254,0.2212910691066654
Sibline,23243,16.7678571428571,93.0,0.696428571428571,0.22067519246722558
Ouadi El-Aaoss,54183,24.9824561403509,8.0,0.215538847117794,0.21924643865780533
Saifeh,10510,24.6387780769839,0.0,1.52336204210924,0.21878942520668118
Ouadi El-Laymoun,63234,18.3333333333333,74.0,0.761904761904762,0.21813199343315345
Barqa,53344,25.0063492063492,8.0,0.0904761904761905,0.2179231141287927
Kfarfila,71221,20.2142857142857,55.333333,0.563492063492063,0.21784651712222722
Ouardaniyeh,23331,16.6746031746032,93.0,0.587301587301587,0.2175742823620656
Halbata,53247,25.0714285714286,6.0,0.160714285714286,0.21683143572891533
Aali Et-Taher,71115,19.9047619047619,58.0,0.452380952380952,0.2152610507863766
Jmailiyeh,23316,16.4285714285714,93.0,0.714285714285714,0.21513526126184718
A'ain El-Mir (El Establ),63214,18.2619047619048,74.0,0.595238095238095,0.21460700533665267
Bachoura,10350,24.1910682378998,0.0,1.32834974783057,0.20845404256204875
Mrah El-Hbasse,63217,17.7142857142857,74.0,0.69047619047619,0.2065845561043523
Blida,73288,20.7886904761905,30.0,1.94047619047619,0.20649978578302502
Minet el-Hosn,10250,24.0711829370399,0.0,1.30051772621291,0.2060240090373181
Zoukak el-Blatt,10410,24.0692391941522,0.0,1.2438362981527,0.20520638766734736
Taybet Matjaayoun,73232,21.3636363636364,33.5,0.692640692640693,0.20459061627647585
Aadaysseh Marjaayoun,73211,22.3333333333333,25.0,0.428571428571429,0.20398701205472586
Kfar Melki Saida,61496,19.3333333333333,55.333333,0.613756613756614,0.20351609123070435
Joun,23336,17.5460317460317,72.333333,0.780952380952381,0.20232205686832028
Haytouleh,63224,18.3333333333333,62.0,0.952380952380952,0.2017253452149941
Conflict,0,21.952380952381,25.0,0.619047619047619,0.20012542521072432
Jernaya,63294,19.0119047619048,55.333333,0.607142857142857,0.19794206699610226
Yohmor En-Nabatiyeh,71394,20.7282913165266,33.5,0.935574229691877,0.19711595286980474
Karkha,63244,17.1507936507937,72.333333,0.880952380952381,0.19696461859892403
Ain el-Mreisseh,10110,23.7366381781861,0.0,1.05741985989074,0.19695334049530278
Aain Qana,71226,20.312925170068,42.0,0.319727891156463,0.1949965957573014
Bayssour Jezzine,63221,17.047619047619,74.0,0.619047619047619,0.19422489800084378
Mhaibib,73248,20.6031746031746,30.0,1.27777777777778,0.19416380168032912
Ras Beyrouth,10150,23.5428571428571,0.0,0.990476190476191,0.19272159138426523
Meiss Ej-Jabal,73250,20.684126984127,30.0,0.90952380952381,0.19044796358027677
Mharbiyeh,63231,16.7301587301587,74.0,0.682539682539682,0.18968881928735074
Deir Siriane,73230,20.2761904761905,33.5,0.752380952380952,0.18686924901864255
Houla,73234,20.7074829931973,30.0,0.580498866213152,0.18629265252912822
Hassaniyeh,63241,17.2134289263354,62.0,0.907961129666071,0.18200877533641407
Ouadi Baanqoudaine,63251,16.389186068718,74.0,0.502920392283393,0.18138705213496453
Rabb Et-Tlatine,73257,20.9107142857143,25.0,0.482142857142857,0.18046334185358617
Bqosta,61266,16.2678571428571,72.333333,0.761904761904762,0.18025707963854412
Kfar Chellal,61494,17.9184162486289,55.333333,0.642965787243293,0.17978661842177576
Rmeilet Ech-Chouf,23321,16.3492063492063,71.5,0.714285714285714,0.1796631605711806
Houmine El-Faouqa,71246,19.25,42.0,0.5,0.17936162321016533
Aalmane Ech-Chouf,23311,16.2857142857143,71.5,0.761904761904762,0.1792392443766519
Lebaa,63227,17.1904761904762,62.0,0.571428571428572,0.17695968791474412
Saida El-Oustani,61111,16.0952380952381,71.5,0.654761904761905,0.17450751039139886
Kfar Hatta Saida,61493,17.031746031746,62.0,0.555555555555555,0.17403260371958468
Nabatiyeh El-Faouka,71113,18.8181818181818,42.0,0.601731601731602,0.17340421697613947
Markaba,73245,20.4952380952381,25.0,0.438095238095238,0.17276709911874136
Sarba En-Nabatieh,71236,17.6190476190476,55.333333,0.371428571428571,0.1709223373857988
Choualiq Jezzine,63247,16.7619047619048,62.0,0.476190476190476,0.16833161126556268
Hamra En-Nabattiyeh,71371,19.3412698412698,33.5,0.555555555555556,0.16819859580980218
Aaintaroun,72151,18.7671957671958,30.0,1.55555555555556,0.1666926067018309
Saida Kefraya,61222,16.4995904152791,62.0,0.589340979352999,0.165423407223604
Habbouch En-Nabatiyeh,71155,18.347619047619,42.0,0.538095238095238,0.16449727540020762
Kfar Beit,61491,17.3256461671144,50.0,0.577217041115616,0.16030251755138164
Mazraat El-Bayad En-Nabatieh,71314,18.015873015873,42.0,0.571428571428571,0.15930013538997534
