adm3_name,ACS_Code,Mean annual hot days,Forest fire risk,Annual Dry Spell Length
Khodr Baalbek,53443,29.1111111111111,8.0,4.77248677248677
Nabi Chit,53445,29.540293040293,6.5,4.35164835164835
Jenta,53447,30.546218487395,6.5,2.50420168067227
Yahfoufa,53449,30.5132275132275,8.0,1.70634920634921
Haour Taala,53451,28.9338624338625,8.0,2.25529100529101
Brital,53453,28.4420634920635,8.0,2.31746031746032
Khreibet Baalbek,53455,29.6920634920635,8.0,0.871428571428571
Mazraat beit Mchaik,53457,25.3756613756614,50.0,0.0
Bouday,53459,26.8004535147392,8.0,2.08049886621315
Maaraboun,53461,30.3333333333333,8.0,0.463492063492063
Ham,53463,30.1587301587302,8.0,0.151927437641723
Aain El-Barnaya,53465,29.2753623188406,8.0,0.0455486542443064
Chlifa,53467,27.3371428571429,8.0,3.4952380952381
Chaaibeh,53469,28.3350970017637,8.0,0.0388007054673721
Nabi Chbay,53471,28.1468846810745,8.0,0.251406987325456
Aain Ej-Jaouz Baalbek,53473,30.6322751322751,8.0,0.0145502645502645
Tfail,53475,31.6297619047619,8.0,0.108333333333333
Litige,54001,38.4761904761905,4.0,14.952380952381
Litige,54002,25.0008657289878,73.0,0.0
Litige,54003,42.1916609371006,8.0,20.0550377819217
Hermel,54111,32.5046583850932,6.0,8.18892339544514
Michaa Mrajhineh,54114,26.3371428571428,66.333333,0.0158730158730159
Zighrine,54119,27.8989458378771,4.0,0.61504907306434
Charbine El-Hermel,54127,27.778801843318,73.0,0.265232974910394
Ras Baalbek El Gharbi,54135,26.5983709273183,6.0,0.602756892230576
Ras Baalbek Ouadi Faara,54143,28.2329931972789,6.0,7.88945578231293
Ouadi Faara,54151,25.4021164021164,6.0,0.0753968253968254
Hermel Jbab,54159,26.4155435759209,21.0,0.0
Maaysra El-Hermel,54167,26.8619047619048,6.0,1.34285714285714
Kharayeb El-Hermel,54175,27.0619047619048,8.0,4.87619047619048
Ouadi El-Aaoss,54183,24.9824561403509,8.0,0.215538847117794
Litige,55001,36.2539682539683,9.0,0.428571428571429
Litige,55002,41.4035087719298,9.0,1.79197994987469
Litige,55003,31.3809523809524,11.0,0.234932349576664
Litige,55004,31.4049182344797,9.0,0.476190476190476
Litige,55005,31.8897610934239,9.0,0.624849073190696
Litige,55006,31.5238095238095,9.0,0.842083069947235
Litige,55007,32.8857142857143,9.0,0.019047619047619
Litige,55008,31.2189816854234,9.0,1.4350681367441
Litige,55009,35.0476190476191,9.0,0.0
Litige,55010,29.9806295399516,16.0,0.0217917675544794
Rachaiya,55111,31.875415282392,9.0,0.572535991140642
Aaqabet Rachaya,55114,31.5820105820106,9.0,1.75132275132275
Aayha,55117,33.4309927360775,9.0,0.2590799031477
Bakkifac Rachaya,55121,31.4329004329004,9.0,1.64502164502165
Dahr El-Ahmar,55124,31.9450549450549,9.0,1.38461538461538
Beit Lahia,55127,31.2857142857143,9.0,2.02380952380952
Tannoura,55131,31.5986394557823,9.0,1.48979591836735
Kfar Qouq,55134,34.4285714285714,9.0,0.288188002473717
Kfar Denis,55137,31.9880952380952,9.0,0.849206349206349
Mhaiydseh Rachaiya,55141,31.4619047619048,11.0,0.485714285714286
Kaoukaba Bou Arab,55144,31.1224489795918,9.0,0.673469387755102
Aain Rouha,55147,30.4206349206349,9.0,0.96031746031746
Khirbet Rouha,55151,32.733893557423,9.0,1.34453781512605
Kfar Lichki,55154,30.1022927689594,11.0,0.744268077601411
Rafid Rachaiya,55157,31.6666666666667,11.0,0.714285714285714
Haouch El Qinnabeh Rachaiya,55161,30.6571428571429,16.0,1.84761904761905
Biret Rachaiya,55164,32.9234693877551,11.0,0.848639455782313
Aain Aarab Rachaiya,55167,33.8222222222222,9.0,0.453968253968254
Aain Aata,55171,29.8072562358277,16.0,0.351473922902494
Majdel Balhis,55174,30.8205128205128,11.0,0.483516483516484
Bakka,55177,34.5396825396825,9.0,0.201058201058201
Mdoukha,55181,34.1038961038961,9.0,0.915584415584415
Yanta,55184,36.2123015873016,9.0,0.266865079365079
Deir El-Aachayer,55187,40.3412698412698,9.0,1.15396825396825
Selsata (Mazraat Deir El-Aachaiyer),55191,38.0,9.0,0.238095238095238
Aayta El-Foukhar,55194,34.9124839124839,11.0,0.526383526383526
Helouet Rachaiya,55197,39.5659340659341,9.0,1.24542124542125
Nabi Safa,55199,29.952380952381,15.0,0.438095238095238
Litige,61001,13.8571428571429,50.0,0.0
Saida El-Oustani,61111,16.0952380952381,71.5,0.654761904761905
Saida El-Qadimeh,61115,15.7169267088507,50.0,0.381717007194494
Saida Ed-Dekermane,61119,15.4897959183673,50.0,0.442176870748299
Bramiyeh,61123,16.3170896454278,50.0,0.588351941036634
Hlaliyeh Saida,61147,16.0621620190932,50.0,0.577693912405978
Haret Saida,61159,15.9880952380952,50.0,0.511904761904762
Miyeh ou Miyeh,61183,15.6825396825397,50.0,0.444444444444444
Salhiyet Saida,61211,16.0793650793651,62.0,0.571428571428572
Saida Kefraya,61222,16.4995904152791,62.0,0.589340979352999
Majdelyoun,61233,15.9285714285714,62.0,0.380952380952381
AAbra Saida,61244,16.1587301587302,50.0,0.507936507936508
Qraiyet Saida,61255,15.7959183673469,62.0,0.598639455782313
Bqosta,61266,16.2678571428571,72.333333,0.761904761904762
Aain Ed-Delb,61277,15.8428997752137,50.0,0.597476338471005
Ghaziyeh,61311,15.1355311355311,50.0,0.142857142857143
Maghdoucheh,61323,15.2190476190476,50.0,0.114285714285714
Darb Es-Sim,61335,15.3333333333333,50.0,0.361904761904762
Qennarit,61347,15.2142857142857,50.0,0.0119047619047619
Zeita,61359,15.2539682539683,50.0,0.0317460317460317
Zaghdraiya,61371,15.4993209098331,50.0,0.570890250542016
Tanbourit,61383,15.4603174603175,62.0,0.238095238095238
Jazira Saida,61411,13.1809523809524,52.5,0.0
Mazraat El Yahoudiyeh (Aaitaniyeh),61412,13.2190476190476,52.5,0.0
Mzaraat El-Ouasta,61414,13.1904761904762,50.0,0.0
Matariyet Ech-Choumar,61415,13.0952380952381,50.0,0.0
Arzai,61417,13.1216931216931,52.5,0.0
Mazraat Kfar Beda,61418,13.1904761904762,50.0,0.0
Khayayeb Saida,61419,13.1693121693122,46.0,0.0
Mazraat Jamjim,61421,13.1904761904762,50.0,0.0
Hartiyeh,61423,13.1269841269841,50.0,0.0
Mazraat El-Mhaydaleh,61424,13.0952380952381,50.0,0.0
Mazraat Kaoutariyet Er-Riz,61426,13.1587301587302,46.0,0.0
Zrariyeh,61427,13.1978021978022,49.0,0.0
Mazraat Sari,61429,13.0525684457651,50.0,0.0
Mazraat Deir Taqla,61431,13.047619047619,50.0,0.0
Mazraat Oussamiyat,61433,13.0793650793651,46.0,0.0
Aadloun,61434,13.1388888888889,50.0,0.0
Insariyeh,61436,13.1428571428571,50.0,0.0
Mazraat Sinai,61437,13.2666666666667,46.0,0.0
Loubieh,61439,13.2222222222222,50.0,0.0
Daoudiyeh,61441,13.1746031746032,50.0,0.0
Khirbet Ed-Douair Saida,61443,13.4285714285714,50.0,0.0
Babliyeh,61444,13.1303258145363,46.0,0.0
Khartoum,61446,13.5714285714286,46.0,0.0
Ghassaniyeh,61447,13.5634920634921,50.0,0.0
Sarafand,61449,13.7936507936508,50.0,0.0
Qaaqaiyet Es-Snaoubar,61451,13.7777777777778,50.0,0.0
Bissariyeh,61453,13.8412698412698,50.0,0.0
Kaoutariyet Es-Siyad,61454,13.6772486772487,46.0,0.0
Tebna,61456,13.8571428571429,50.0,0.0
Mazraat 'Snaiber,61457,13.8571428571429,50.0,0.0
Teffahta,61459,13.7922077922078,46.0,0.0
Saksakiyeh,61461,13.4285714285714,50.0,0.0
Merouaniyeh,61463,14.0505952380952,46.0,0.0
Najjariyeh,61464,14.5238095238095,50.0,0.0
Aadoussiyeh,61466,14.0,50.0,0.0
Khirbet El-Bassal,61467,14.547619047619,50.0,0.0
Mazraat 'Mseileh,61469,14.6428571428571,50.0,0.0
Hajjeh,61471,15.031746031746,46.0,0.0476190476190476
Mazraat El-Houssainiyeh,61473,15.0634920634921,50.0,0.0
Khzaiz,61474,15.031746031746,46.0,0.19047619047619
Maamriyeh,61476,14.952380952381,50.0,0.119047619047619
Aaqtanit,61477,15.1587301587302,50.0,0.0555555555555556
Erkay,61479,15.1333333333333,46.0,0.161904761904762
Bnaafoul,61481,15.2925170068027,46.0,0.122448979591837
Aarab Tabbaya,61483,16.0948479907807,46.0,0.235698163201158
Mtayriyeh,61484,15.3069609566027,50.0,0.177097088335487
Mazraat Aarab Soukkar,61486,16.1722762839564,46.0,0.242255782728993
Aarab Ej-Jall,61487,16.8566002698196,46.0,0.37489994664535
Berti,61488,20.1428571428571,62.0,0.746031746031746
Aanqoun,61489,15.7472527472527,55.333333,0.263736263736264
Kfar Beit,61491,17.3256461671144,50.0,0.577217041115616
Kfar Hatta Saida,61493,17.031746031746,62.0,0.555555555555555
Kfar Chellal,61494,17.9184162486289,55.333333,0.642965787243293
Kfar Melki Saida,61496,19.3333333333333,55.333333,0.613756613756614
Sfenta,61497,19.9479300903316,62.0,0.73268319962738
Sour,62111,13.252380952381,55.0,0.0
Borj Ech-Chemali,62128,13.1978021978022,55.0,0.0
Batoulay,62162,13.4013605442177,55.0,0.0
Deir Qanoun El-Aain,62179,13.5634920634921,55.0,0.0158730158730159
Jouaiya,62211,13.2683982683983,55.0,0.0
Debaal Sour,62212,13.2666666666667,55.0,0.0
Majdel,62214,13.6761904761905,45.0,0.0
Mazraat Mechref,62215,13.5518207282913,45.0,0.0
Aaytit,62217,13.252380952381,55.0,0.0
Ouadi Jilo,62218,13.1904761904762,55.0,0.0
Yanouh Sour,62219,13.1619047619048,55.0,0.0
Bafliyeh,62221,13.4285714285714,55.0,0.0
Deir Aames,62223,13.5952380952381,45.0,0.0
Barich,62224,13.2142857142857,55.0,0.0
Biyad,62226,13.2619047619048,55.0,0.0
Selaa Sour,62227,13.8412698412698,45.0,0.0
Qana,62229,13.2619047619048,55.0,0.0
Maarakeh,62231,13.1558441558442,55.0,0.0
Neftakhiyeh,62233,13.9312370340274,55.0,0.0
Maaroub,62234,13.1904761904762,55.0,0.0
Recheknanay,62236,13.4940476190476,45.0,0.0
Jennata,62237,13.1746031746032,55.0,0.0
Derdaghaiya,62239,13.4761904761905,55.0,0.0
Sadiqine,62241,13.2539682539683,55.0,0.0
Aaiyeh,62242,13.2857142857143,45.0,0.0
Aain Baal,62243,13.2380952380952,55.0,0.0
Hmairi Sour,62244,13.1904761904762,55.0,0.0
Mheilib,62245,13.1640211640212,55.0,0.0
Bazouriyeh,62246,13.1462585034014,55.0,0.0
Hanaouay,62247,13.2857142857143,55.0,0.0
Bestiyat,62249,13.1904761904762,55.0,0.0
Deir Kifa,62251,14.3869047619048,45.0,0.0
Tayr Debbeh,62253,13.1428571428571,55.0,0.0
Chehabiyeh,62254,13.8035714285714,45.0,0.0
Arzoun,62256,13.8455906124247,55.0,0.0
Niha Sour,62257,14.1904761904762,55.0,0.0
Rmadiyeh,62259,13.3809523809524,55.0,0.0
Toura,62261,13.1428571428571,55.0,0.0
Deir Qanoun En-Nahr,62263,13.1619047619048,55.0,0.0
Chehour,62264,13.6238095238095,48.5,0.0809523809523809
Srifa,62266,14.2539682539683,45.0,0.0476190476190476
Kneisset Sour,62267,13.4671733283643,55.0,0.0
Halloussiyeh,62269,13.2083333333333,52.5,0.00595238095238095
Tayr Falsay,62271,13.1964285714286,49.0,0.00595238095238095
Touayri,62273,15.2380952380952,45.0,0.142857142857143
Bedias,62274,13.1428571428571,52.5,0.0
Aabbassiyet Sour,62276,13.1516754850088,55.0,0.0
Chaaitiyeh,62277,13.5396825396825,55.0,0.0
Jbal El-Botm,62279,13.7017543859649,45.0,0.0
Mazraat Tayr Semhat,62281,14.2095238095238,44.0,0.2
Borj Rahhal,62283,13.1428571428571,55.0,0.0
Marnba,62284,15.0238095238095,44.0,0.547619047619048
Chihine,62285,14.047619047619,55.0,0.0
Zebqine,62286,13.8072562358277,45.0,0.0
Qlaileh Sour,62287,13.7074829931973,55.0,0.0306122448979592
Aain Abou Abdallah,62291,13.1587301587302,52.5,0.0
Jibbayn,62292,14.1071428571429,55.0,0.0
Henniyeh,62293,13.8095238095238,55.0,0.0238095238095238
Aaziyeh,62294,13.7489177489177,55.0,0.0216450216450216
Tayr Harfa,62295,14.0634920634921,55.0,0.0
Mansouri Sour,62296,14.0714285714286,55.0,0.0285714285714286
Majdelzoun,62297,13.7619047619048,55.0,0.0
Chamaa,62298,14.2095238095238,55.0,0.0
Iskandarouna Sour,62299,14.5753968253968,55.0,0.0158730158730159
Yarine,62308,14.2698412698413,55.0,0.0
Merouahine,62311,14.1318681318681,45.0,0.0
Borj En-Naqoura,62312,16.2312925170068,55.0,0.0340136054421769
Hamoul,62314,14.8055555555556,55.0,0.0198412698412698
Aalma Ech-Chaab,62316,15.4115646258503,55.0,0.00680272108843537
Jijim,62318,14.452380952381,55.0,0.0
Abou Chech,62319,14.1047619047619,55.0,0.0
Boustane,62321,14.3809523809524,55.0,0.0
Btaychiyeh,62331,14.2380952380952,55.0,0.0
Dhayra,62341,14.2244897959184,55.0,0.0
Mazraat Ez-Zalloutiyeh,62351,14.3015873015873,55.0,0.0
Litige,63001,24.8480596114072,83.5,0.841678595318841
Litige,63002,23.0284470536898,58.0,0.0
Litige,63003,22.6343568616501,74.0,0.0833948805070012
Jezzine,63111,24.5382395382395,83.5,0.051948051948052
Wadi Jezzine,63114,24.5471638330847,74.0,0.350139889312935
Qabaa Jezzine,63117,23.3016491770591,74.0,0.120860316005035
Qaytouleh,63121,23.3238095238095,74.0,0.161904761904762
Bkassine,63124,24.3392857142857,74.0,0.30952380952381
Homsiyeh,63127,23.4427668447846,74.0,0.117978215295702
Aaray,63131,25.5119047619048,83.5,0.523809523809524
Sabbah,63134,23.9463880712766,74.0,0.127376285617147
Haytoura,63137,23.2857142857143,74.0,0.0714285714285714
Ghabbatiyeh,63141,25.4377281981172,83.5,0.941990023254146
Benouati Jezzine,63144,25.3095238095238,74.0,0.714285714285714
Maknounet Jezzine,63147,23.4444444444444,74.0,0.126984126984127
Btedine El-Leqch,63151,23.5555555555556,74.0,0.380952380952381
Roummanet,63154,23.047619047619,58.0,0.0
Machmoucheh,63157,24.6206594337618,74.0,0.218875076402972
Midane Jezzine,63161,24.1309523809524,83.5,0.880952380952381
Jabal Toura,63164,23.6785714285714,74.0,0.0119047619047619
Kfar Houneh,63167,24.5539682539682,60.0,0.0523809523809524
Harf Jezzine,63171,23.952380952381,83.5,0.682539682539683
Behbeh,63174,23.4208456381729,74.0,0.338054475946345
Zhilta,63177,23.4261225666519,58.0,0.0470100745079413
Bhannine,63181,26.047619047619,83.5,1.02380952380952
Aazour,63184,23.2063492063492,74.0,0.19047619047619
Taaid,63187,23.4761904761905,74.0,0.669715754412833
Bisri,63191,22.8857142857143,83.5,0.838095238095238
Mazraat Er-Rouhbane,63194,22.952380952381,58.0,0.0
Kfar Falous,63211,18.9821428571429,72.333333,0.738095238095238
A'ain El-Mir (El Establ),63214,18.2619047619048,74.0,0.595238095238095
Mrah El-Hbasse,63217,17.7142857142857,74.0,0.69047619047619
Bayssour Jezzine,63221,17.047619047619,74.0,0.619047619047619
Haytouleh,63224,18.3333333333333,62.0,0.952380952380952
Lebaa,63227,17.1904761904762,62.0,0.571428571428572
Mharbiyeh,63231,16.7301587301587,74.0,0.682539682539682
Ouadi El-Laymoun,63234,18.3333333333333,74.0,0.761904761904762
Sfaray,63237,20.1428571428571,74.0,0.601190476190476
Hassaniyeh,63241,17.2134289263354,62.0,0.907961129666071
Karkha,63244,17.1507936507937,72.333333,0.880952380952381
Choualiq Jezzine,63247,16.7619047619048,62.0,0.476190476190476
Ouadi Baanqoudaine,63251,16.389186068718,74.0,0.502920392283393
Mjaydel Jezzine,63254,15.9183673469388,62.0,0.707482993197279
Dahr Ed-Deir,63257,20.8969456180655,62.0,0.514674101917924
Jensnaya,63261,16.0238095238095,62.0,0.547619047619048
Rimat,63264,20.7619047619048,62.0,0.468253968253968
Kfar Jarra,63267,16.0467518985918,62.0,0.478183632544259
Saydoun,63271,21.3174603174603,62.0,0.206349206349206
Anane,63274,20.4603174603175,83.5,0.682539682539682
Roum,63277,22.0340136054422,74.0,0.251700680272109
Hidab,63281,22.1585756023359,74.0,0.178229374147416
Deir El Qattine,63284,22.8299183741331,74.0,0.173654850725161
Sanaya,63287,22.4880952380952,58.0,0.142857142857143
Qtaleh Jezzine,63291,20.8095238095238,83.5,0.833333333333333
Jernaya,63294,19.0119047619048,55.333333,0.607142857142857
Mazraat El-Mathane,63297,22.2523397339012,83.5,1.07852362689465
Srayri,63298,24.8809523809524,36.666667,0.541666666666667
Aaramta,63311,24.1005291005291,74.0,0.0687830687830688
Mlikh,63315,23.3061224489796,58.0,0.0748299319727891
Rihane Jezzine,63319,23.6277056277056,58.0,0.108225108225108
Mazraat,63323,23.047619047619,58.0,0.0793650793650794
Qatrani,63327,23.8690476190476,43.5,0.142857142857143
Louayzet Jezzine,63331,22.1904761904762,58.0,0.0317460317460317
Mazraat Khallet Khazen,63335,24.0952380952381,74.0,0.396825396825397
Mazraat Qrouh,63339,24.5079365079365,74.0,0.238095238095238
Mazraat Zighrine Jezzine,63343,23.6507936507937,58.0,0.174603174603175
Chbail,63347,24.1845238095238,33.75,0.523809523809524
Mazraat Louzid (Louayziyeh),63348,23.9047619047619,74.0,0.547619047619048
Sehjoud,63351,22.3412698412698,58.0,0.0396825396825397
Aaychiyeh,63355,23.8380952380952,49.5,0.647619047619048
Maraat Ouazaiyeh,63359,24.2063492063492,49.5,0.968253968253968
Ouardiyeh,63363,24.1904761904762,49.5,0.952380952380952
Mazraat El-Aarqoub,63367,22.6904761904762,58.0,0.333333333333333
Mahmoudiyeh Jezzine,63371,23.352380952381,49.5,1.19047619047619
Jarmaq,63375,20.9251700680272,58.0,0.959183673469388
Mazraat Daraya,63378,24.1020408163265,43.5,0.108843537414966
Demachqiyeh,63379,21.984126984127,47.0,1.41269841269841
Mazraat Tamra,63383,22.0582555135899,47.0,1.78821230192107
Bouslaya,63385,21.2142857142857,55.333333,0.261904761904762
Nabatieh Et-Tahta,71111,17.5833333333333,42.0,0.444444444444444
Nabatiyeh El-Faouka,71113,18.8181818181818,42.0,0.601731601731602
Aali Et-Taher,71115,19.9047619047619,58.0,0.452380952380952
Mazraat Kfarjaouz,71117,17.4285714285714,42.0,0.444444444444444
Zibdine En-Nabatiyeh,71122,16.25,42.0,0.297619047619048
Kfar Roummane,71133,20.4690476190476,58.0,0.480952380952381
