ADM3_NAME,CODE_NEW,composite_score,coping1_pred,coping2_pred,coping3_pred,coping4_pred,coping5_pred,coping6_pred,coping7_pred,coping8_pred,coping9_pred,coping10_pred,coping11_pred,coping12_pred,coping97_pred,coping98_pred,coping99_pred,coping14_pred,CODE_min,CODE_max,ADM1_NAME_max,MOHAFAZA_1_max,ADM2_NAME_max
Kfar Roummane,604026,0.0562843682527794,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Kfar Roummane,604026,0.0562843682527794,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Nabatiye
Habbouch En-Nabatiyeh,604016,0.0730156652874229,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Kfour En-Nabatieh,604030,0.0995157216499723,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
STjoud,801074,0.0468759318669795,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"06","08",South,8,Nabatiye
Zibdine En-Nabatiyeh,604052,0.0718681125025459,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Deir Ez-Zahrani,604014,0.0575170211286026,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Jarmaq,801029,0.0425140245743467,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Nabatiye
Deir Ez-Zahrani,604014,0.0575170211286026,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Sanaya,801070,0.0408847968875093,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"06","08",South,8,Nabatiye
Jbaa En-Nabatiyeh,604023,0.0971630245307378,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,"06","08",South,8,Nabatiye
Kfar Melki Saida,802032,0.0639454026630311,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"06","08",South,8,Saida
Jbaa En-Nabatiyeh,604023,0.0971630245307378,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,"06","06",Nabatiye,6,Nabatiye
Aain Qana,604004,0.0490954145941508,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"06","08",South,8,Nabatiye
Jernaya,801031,0.0248494187805397,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"06","08",South,8,Saida
Sarba En-Nabatieh,604045,0.062477559940436,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"06","06",Nabatiye,6,Nabatiye
Aain Qana,604004,0.0490954145941508,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"06","06",Nabatiye,6,Nabatiye
Sarba En-Nabatieh,604045,0.062477559940436,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"06","06",Nabatiye,6,Nabatiye
Jarjouaa,604022,0.0555043128393042,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Nabatiye
Sarba En-Nabatieh,604045,0.062477559940436,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"06","06",Nabatiye,6,Nabatiye
Bnaafoul,802013,0.0779575689410262,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
Roumine,604044,0.0387625155184317,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
Erkay,802018,0.0648070621769594,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
HajjT,802022,0.0852873326284781,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
Aazzi,604007,0.0511822954700855,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Houmine El-Faouqa,604020,0.038956134202302,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"06","06",Nabatiye,6,Nabatiye
Kaoutariyet Es-Siyad,802028,0.107309808674395,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
Kfour En-Nabatieh,604030,0.0995157216499723,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Zefta,604051,0.102058713739568,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Douair En-Nabatiyeh,604015,0.110878291469083,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
CharqiyT,604012,0.0548531134137051,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Harouf En-Nabatiyeh,604018,0.0567322527626344,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Mazraat Sinai,802056,0.094837010772244,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
Nabatiyeh El-Faouka,604040,0.0757708835090326,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Jibchit,604024,0.0769475480617942,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","06",Nabatiye,6,Nabatiye
Douair En-Nabatiyeh,604015,0.110878291469083,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Jibchit,604024,0.0769475480617942,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","06",Nabatiye,6,Nabatiye
Mazraat Sinai,802056,0.094837010772244,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
BabliyT,802010,0.100835984960702,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
Mayfadoun,604031,0.07380713587957,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Mayfadoun,604031,0.07380713587957,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Nabatiyeh El-Faouka,604040,0.0757708835090326,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
Aabba,604001,0.098763493477725,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","06",Nabatiye,6,Nabatiye
Kfar Tibnit,604028,0.038230280462013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Nabatiye
Choukine,604013,0.0957603404292097,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Ansar,604008,0.073436145284118,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
Kaoutariyet Es-Siyad,802028,0.107309808674395,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
Aabba,604001,0.098763493477725,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","08",South,8,Saida
Qsaibet En-Nabatiyeh,604043,0.140454518430262,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Arnoun,604009,0.0391568540894784,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
ZrariyT,802078,0.0821589155843131,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Kounine,601023,0.113345810695768,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Kounine,601023,0.113345810695768,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Bent Jbayl,601009,0.104116615696687,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Yater,601038,0.0769761191078295,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Tiri,601036,0.0736900271763825,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Kounine,601023,0.113345810695768,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Marjayoun
Bent Jbayl,601009,0.104116615696687,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Aain Ibl,601001,0.0580883959268799,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Rmaich,601030,0.0972508978399002,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Debl,601012,0.123682307607684,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Beit Lif,601007,0.102778290084962,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Soultaniyet Bent Jbayl,601033,0.0865836582133425,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","06",Nabatiye,6,Bent Jbail
Kfar Dounine,601021,0.0905774168121488,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","08",South,8,Sour
JmaijmT,601019,0.127902672005841,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","06",Nabatiye,6,Bent Jbail
Majdel Selm,603020,0.0929962759564217,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Marjayoun
Tibnine,601035,0.0692060601237151,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","06",Nabatiye,6,Bent Jbail
JmaijmT,601019,0.127902672005841,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","06",Nabatiye,6,Bent Jbail
Majdel Selm,603020,0.0929962759564217,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Marjayoun
Aaita Ej-Jabal,601003,0.0702748561723503,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","06",Nabatiye,6,Bent Jbail
Touline,603034,0.10762014210065,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Marjayoun
Baraachit,601006,0.0701864003086968,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Bent Jbail
Soultaniyet Bent Jbayl,601033,0.0865836582133425,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","06",Nabatiye,6,Bent Jbail
ChehabiyT,803024,0.107567977809193,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"06","08",South,8,Sour
Deir Kifa,803029,0.110392182103695,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"06","08",South,8,Sour
Chaqra,601011,0.0735410476631242,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Marjayoun
Haddatha,601016,0.0579510736311826,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","06",Nabatiye,6,Bent Jbail
Mazraat Mechref,803053,0.0635991085237597,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"06","08",South,8,Sour
