ACS_CODE,CAD_CODE,M_ref_name_n,K_Ref_name,Governorate_AI,District_AI,C_Ref_name,ACS_NAME,CAD_NAME,C_ref_Ar,Longitude,Latitude,Eviction Threats,Eviction Date
23006,23,Mount Lebanon,Chouf,Mont Liban,Chouf,Conflict,litige,litige,,35.47528582,33.59025673,,
23007,63?,Mount Lebanon,Chouf,Mont Liban,Chouf,Conflict,litige,litige,,35.58526042,33.58954902,,
23111,23002,Mount Lebanon,Chouf,Mont Liban,Chouf,Damour,Damour,Damour,الدامور,35.4515741,33.71342102,,
23141,23001,Mount Lebanon,Chouf,Mont Liban,Chouf,Naame,Naamé,Naamat,ناعمه,35.46155541,33.74559901,,
23171,23024,Mount Lebanon,Chouf,Mont Liban,Chouf,Mechref,Mechref,El-Mouchref,مشرف,35.47633866,33.70821985,,
23211,23013,Mount Lebanon,Chouf,Mont Liban,Chouf,Chhim,Chhim,Chehime,شحيم,35.4852438,33.62978724,,
23215,23078,Mount Lebanon,Chouf,Mont Liban,Chouf,mazboud,mazboud,Mazboud,مزبود,35.47887084,33.60855058,,
23219,23015,Mount Lebanon,Chouf,Mont Liban,Chouf,Dalhoun,Dalhoun,Dalhoune,دلهون,35.46274116,33.62562918,,
23223,23012,Mount Lebanon,Chouf,Mont Liban,Chouf,Chammis Ech-Chouf,Chammis Ech-Chouf,Aïn-el-Assad et Chmeicé,شميس ,35.45998108,33.63969625,,
23227,23025,Mount Lebanon,Chouf,Mont Liban,Chouf,Daraiya Ech-Chouf,Daraiya Ech-Chouf,Daraya,داريا الشوف,35.50801154,33.64727207,,
23231,23017,Mount Lebanon,Chouf,Mont Liban,Chouf,Ketermaya,Ketermaya,Katermaya,كترمايا,35.45220375,33.61498381,,
23235,23014,Mount Lebanon,Chouf,Mont Liban,Chouf,maaniye,maaniyé,El-Maaniyeh,معنيه,35.44394814,33.63056575,,
23237,23104ND,Mount Lebanon,Chouf,Mont Liban,Chouf,Ouadi Abou Youssef,Ouadi Abou Youssef,Wadi Abou Youssef,وادي ابو يوسف,35.49517734,33.67879247,,
23239,23077,Mount Lebanon,Chouf,Mont Liban,Chouf,Aanout,Aanout,Anoute,عانوت,35.51211418,33.62507317,,
23243,23006,Mount Lebanon,Chouf,Mont Liban,Chouf,Sibline,Sibline,Sebline,سبلين,35.42388767,33.62396197,,
23247,23011,Mount Lebanon,Chouf,Mont Liban,Chouf,Bourjein,Bourjein,El-Berjaine,البرجين,35.4794209,33.65269917,,
23251,23005,Mount Lebanon,Chouf,Mont Liban,Chouf,Barja,Barja,Barja,برجا,35.43779273,33.64542402,,
23253,23100ND,Mount Lebanon,Chouf,Mont Liban,Chouf,Bkechtine Ouel Mcheiaa,Bkechtine Ouel Mcheiaa,Bkhchtaine,بكشتين,35.49841093,33.66793674,,
23255,23008,Mount Lebanon,Chouf,Mont Liban,Chouf,Baassir,Baassir,Baassir,بعاصير,35.4453614,33.66244904,,
23259,23010,Mount Lebanon,Chouf,Mont Liban,Chouf,Dibbiye,Dibbiyé,Debbiyeh,دبية,35.4691498,33.67848441,,
23263,23046,Mount Lebanon,Chouf,Mont Liban,Chouf,Benouati Ech-Chouf,Benouati Ech-Chouf,Benouaïti,بنواتي,35.5134068,33.67756703,,
23267,23004,Mount Lebanon,Chouf,Mont Liban,Chouf,Jiye,Jiyé,El Jiyeh,جية,35.42124491,33.66625693,,
23271,23007,Mount Lebanon,Chouf,Mont Liban,Chouf,Jadra,Jadra,Jadra,جدرا,35.40841545,33.63415859,,
23275,23019,Mount Lebanon,Chouf,Mont Liban,Chouf,Chmaarine,Chmaarine,Chemaarine,شمعرين,35.50342546,33.67896841,,
23279,23009,Mount Lebanon,Chouf,Mont Liban,Chouf,Dahr Ech-Chouf,Dahr Ech-Chouf,Dahr El-Mghara,ضهر المغارة,35.44695176,33.68033521,,
23311,23082,Mount Lebanon,Chouf,Mont Liban,Chouf,Aalmane Ech-Chouf,Aalmane Ech-Chouf,Almane,علمان الشوف,35.4106431,33.59145978,,
23316,23081,Mount Lebanon,Chouf,Mont Liban,Chouf,Jmailiye,Jmailiyé,Jmeiliyeh,جميلية,35.42694979,33.59813135,,
23321,23003,Mount Lebanon,Chouf,Mont Liban,Chouf,Rmeilet Ech-Chouf,Rmeilet Ech-Chouf,Rmeileh,رميلة ,35.39415599,33.59769985,,
23326,23080,Mount Lebanon,Chouf,Mont Liban,Chouf,Majdalouna,Majdalouna,Majdalouna,مجدلونا,35.44318754,33.5969679,,
23331,23016,Mount Lebanon,Chouf,Mont Liban,Chouf,Ouardaniye,Ouardaniyé,El-Wardaniyeh,وردانيه,35.42407413,33.61166042,,
23336,23083,Mount Lebanon,Chouf,Mont Liban,Chouf,Joun,Joun,Joun,جون,35.45050379,33.58038629,,
23341,23079,Mount Lebanon,Chouf,Mont Liban,Chouf,Mghairiye Ech-Chouf,Mghairiyé Ech-Chouf,El-Moghaïriyeh,مغيرية  الشوف,35.45872782,33.60137469,,
23346,23084,Mount Lebanon,Chouf,Mont Liban,Chouf,Deir  El-Moukhalles Ech-Chouf,Deir  El-Moukhalles Ech-Chouf,Deir Mkhallesse,دير المخلص الشوف,35.48454004,33.58123938,,
23351,23085,Mount Lebanon,Chouf,Mont Liban,Chouf,Qreiaa,Qreiaa,Kraya,قريعة,35.48329791,33.59585039,,
23356,23087,Mount Lebanon,Chouf,Mont Liban,Chouf,Bkifa Ech-Chouf,Bkifa Ech-Chouf,Bkifa,بكيفا,35.49876023,33.58952222,,
23361,23086,Mount Lebanon,Chouf,Mont Liban,Chouf,Mazmoura,Mazmoura,Mazmoura,مزمورة,35.50820201,33.59366516,,
23365,23092,Mount Lebanon,Chouf,Mont Liban,Chouf,Mtolle,Mtollé,Mtoullé Bzina,مطله ,35.53875459,33.60875517,,
23366,23089,Mount Lebanon,Chouf,Mont Liban,Chouf,Mazraat Es-Dahr,Mazraat Es-Dahr,Mazraet El-Dahr,مزرعة الضهر,35.52724271,33.59349997,,
23371,23088,Mount Lebanon,Chouf,Mont Liban,Chouf,Khirbet Bisri,Khirbet Bisri,Kherbet Bisri,خربة بسري,35.52460324,33.58424334,,
23376,23090,Mount Lebanon,Chouf,Mont Liban,Chouf,Jleiliye,Jleiliyé,El-Jleiliyeh,جليلية,35.52601187,33.60534496,,
23381,23091,Mount Lebanon,Chouf,Mont Liban,Chouf,Zaarouriye,Zaarouriyé,Zaarouriyeh,زعرورية,35.5135637,33.60938725,,
23386,23093,Mount Lebanon,Chouf,Mont Liban,Chouf,Bsaba Ech-Chouf,Bsaba Ech-Chouf,Bsaba,بسابا,35.55374056,33.60432815,,
23411,23021,Mount Lebanon,Chouf,Mont Liban,Chouf,Beit Ed-Dine,Beit Ed-Dine,Beit Eddine,بيت الدين,35.57979956,33.69215136,,
23413,23020,Mount Lebanon,Chouf,Mont Liban,Chouf,Deir El-Qamar,Deir El-Qamar,Deir El-Kamar,دير القمر,35.55817911,33.69694412,,
23415,23031,Mount Lebanon,Chouf,Mont Liban,Chouf,Kfar Hamal,Kfar Hamal,Kfar Haml,كفر حمل,35.56450143,33.70876979,,
23417,23023,Mount Lebanon,Chouf,Mont Liban,Chouf,Semqaniye,Semqaniyé,El-Samkanieh,سمقانية,35.59035124,33.67730706,,
23419,23026,Mount Lebanon,Chouf,Mont Liban,Chouf,Kfar Qatra,Kfar Qatra,Kfar Katra,كفرقطرة,35.58783692,33.71060435,,
23421,23028,Mount Lebanon,Chouf,Mont Liban,Chouf,Maasser Beit Ed-Dine,Maasser Beit Ed-Dine,Maasser Beit Eddine,معاصر بيت الدين,35.59807379,33.6973126,,
23423,23033,Mount Lebanon,Chouf,Mont Liban,Chouf,Bchtfine,Bchtfine,Bchatfine,بشتفين,35.55030415,33.71246752,,
23425,23027,Mount Lebanon,Chouf,Mont Liban,Chouf,Kneisset Ech-Chouf,Kneisset Ech-Chouf,El-Kneissé,كنيسة الشوف,35.57421036,33.71949309,,
23427,23030,Mount Lebanon,Chouf,Mont Liban,Chouf,Aammiq Ech-Chouf,Aammiq Ech-Chouf,Ammik,عميق الشوف,35.58991095,33.71974545,,
23429,23032,Mount Lebanon,Chouf,Mont Liban,Chouf,Deir Kouche,Deir Kouché,Deir Couché,دير كوشه,35.56476048,33.71899922,,
23431,23029,Mount Lebanon,Chouf,Mont Liban,Chouf,Mazraat Ed-Douair,Mazraat Ed-Douair,Douair Bsennaï,مزرعة الدوير,35.6050514,33.70789826,,
23433,23034,Mount Lebanon,Chouf,Mont Liban,Chouf,Kfar Faqoud,Kfar Faqoud,Kfar Fakoud,كفرفاقود,35.53372224,33.70355566,,
23435,23035,Mount Lebanon,Chouf,Mont Liban,Chouf,Deir Baba,Deir Baba,Deir Baba,دير بابا,35.51779639,33.69936662,,
23437,23039,Mount Lebanon,Chouf,Mont Liban,Chouf,Sirjbal,Sirjbal,Sirjbal,سرجبال,35.5075628,33.68549105,,
23438,23041,Mount Lebanon,Chouf,Mont Liban,Chouf,GHabet Jaafar,GHabet Jaafar,Ghabet Jaafar,غابة جعفر,35.52692631,33.69317421,,
23439,23040,Mount Lebanon,Chouf,Mont Liban,Chouf,Kfar Him,Kfar Him,Kfarhime,كفرحيم,35.52396394,33.68805779,,
23441,23042,Mount Lebanon,Chouf,Mont Liban,Chouf,Ouadi Ed-Deir,Ouadi Ed-Deir,Wadi El-Deir,وادي الدير,35.52151692,33.68327454,,
23443,23060,Mount Lebanon,Chouf,Mont Liban,Chouf,Ouadi Es-Sitt,Ouadi Es-Sitt,Wadi El-Sit,وادي الست,35.62586273,33.71494885,,
23445,23061,Mount Lebanon,Chouf,Mont Liban,Chouf,Majdel El-Meouch,Majdel El-Meouch,Majdel Meouche,مجدل المعوش,35.61962632,33.7257356,,
23447,23036,Mount Lebanon,Chouf,Mont Liban,Chouf,Dmit,Dmit,Dmite,دميت,35.50006257,33.69494036,,
23449,23058,Mount Lebanon,Chouf,Mont Liban,Chouf,Faouarat Jaafar,Faouarat Jaafar,El-Fouara,فوارة جعفر,35.63730371,33.71271046,,
23451,23064,Mount Lebanon,Chouf,Mont Liban,Chouf,Biret Ech-Chouf,Biret Ech-Chouf,El-Biré,بيرة ,35.64438469,33.72180666,,
23453,23062,Mount Lebanon,Chouf,Mont Liban,Chouf,Chourit,Chourit,Chourite,شوريت ,35.63459408,33.74189673,,
23454,23063,Mount Lebanon,Chouf,Mont Liban,Chouf,Kfar hay,Kfar hay,Jdael et Kfarhi,كفر حي,35.63786423,33.74778094,,
23455,23065,Mount Lebanon,Chouf,Mont Liban,Chouf,Kfar Niss,Kfar Niss,Kfarnice,كفرنيس,35.64918221,33.73513937,,
23457,23038,Mount Lebanon,Chouf,Mont Liban,Chouf,Bqaiaa Ech-Chouf,Bqaiaa Ech-Chouf,El-Bkaya,بقيعة,35.49150526,33.68596599,,
23459,23059,Mount Lebanon,Chouf,Mont Liban,Chouf,Brih,Brih,Brih et Mteilé,بريح,35.65622947,33.71626213,,
23461,23037,Mount Lebanon,Chouf,Mont Liban,Chouf,Moughayret Ech-Chouf,Moughayret Ech-Chouf,El-Moghaïré,مغيره ,35.48161547,33.69599245,,
23463,23066,Mount Lebanon,Chouf,Mont Liban,Chouf,Ouarhaniye,Ouarhaniyé,El-Werhaniyeh,ورهانية,35.67408284,33.72139175,,
23467,23068,Mount Lebanon,Chouf,Mont Liban,Chouf,Fraudis Ech-Chouf,Fraudis Ech-Chouf,El-Freidice,فريديس الشوف,35.70738201,33.71365565,,
23469,23067,Mount Lebanon,Chouf,Mont Liban,Chouf,Aain Zhalta,Aain Zhalta,Aïn Zhalta,عين زحلتا,35.72373937,33.73199021,,
23511,23022,Mount Lebanon,Chouf,Mont Liban,Chouf,Baaqline,Baaqline,Baakline,بعقلين,35.54636656,33.66922217,,
23522,23043,Mount Lebanon,Chouf,Mont Liban,Chouf,Deir Dourit,Deir Dourit,Dardourite,دير دوريت,35.53299048,33.67849757,,
23533,23048,Mount Lebanon,Chouf,Mont Liban,Chouf,Aainbal,Aainbal,Anbal,عينبال,35.55410849,33.65525832,,
23544,23049,Mount Lebanon,Chouf,Mont Liban,Chouf,Aathrine,Aathrine,Atrine,عترين,35.57256371,33.66143898,,
23555,23044,Mount Lebanon,Chouf,Mont Liban,Chouf,Ouadi bnehlay,Ouadi bnehlay,Wadi Bnahley,وادي بنحليه,35.52313807,33.6785906,,
23566,23075,Mount Lebanon,Chouf,Mont Liban,Chouf,Gharife,Gharifé,Gharifé,غريفة,35.55080806,33.63271798,,
23577,23047,Mount Lebanon,Chouf,Mont Liban,Chouf,Jahliye,Jahliyé,El-Jahliyeh,جاهلية,35.51045473,33.6665792,,
23588,23076,Mount Lebanon,Chouf,Mont Liban,Chouf,Hasrout,Hasrout,Hasroute,حصروت,35.53370965,33.62584566,,
23611,23052,Mount Lebanon,Chouf,Mont Liban,Chouf,Moukhtara,Moukhtara,El-Moukhtara,مختارة,35.61357497,33.65657223,,
23615,23053,Mount Lebanon,Chouf,Mont Liban,Chouf,Botme,Botmé,Botmé,بطمة,35.63554228,33.66521066,,
23619,23051,Mount Lebanon,Chouf,Mont Liban,Chouf,Aain Qania,Aain Qania,Aïn Kéni,عين قني,35.61239182,33.65000475,,
23623,23054,Mount Lebanon,Chouf,Mont Liban,Chouf,Jdeidet Ech-Chouf,Jdeidet Ech-Chouf,El-Jdeidé,جديدة الشوف,35.60480261,33.66754487,,
23625,23099ND,Mount Lebanon,Chouf,Mont Liban,Chouf,Niha El-Chouf,Niha El-Chouf,Niha,نيحا,35.62508927,33.558861,,
23627,23055,Mount Lebanon,Chouf,Mont Liban,Chouf,Aain Ouzain,Aain Ouzain,Aïn Ouzaï,عين وزين,35.6219699,33.67909237,,
23631,23072,Mount Lebanon,Chouf,Mont Liban,Chouf,Baadarane,Baadarane,Baadarane,بعدران,35.62703525,33.631962,,
23635,23071,Mount Lebanon,Chouf,Mont Liban,Chouf,Khereibet Ech-Chouf,Khereibet Ech-Chouf,El-Khreibé,خريبة الشوف,35.64689704,33.6456854,,
23639,23095,Mount Lebanon,Chouf,Mont Liban,Chouf,Aammatour,Aammatour,Ammatour,عمّاطور,35.60123066,33.62293422,,
23643,23050,Mount Lebanon,Chouf,Mont Liban,Chouf,Kahlouniet Ech-Chouf,Kahlouniet Ech-Chouf,El-Kahlouniyeh,كحلونية الشوف,35.58821065,33.65187841,,
23647,23073,Mount Lebanon,Chouf,Mont Liban,Chouf,Haret Jandal,Haret Jandal,Haret Jandal,حارة جندل,35.61206823,33.62056637,,
23651,23074,Mount Lebanon,Chouf,Mont Liban,Chouf,Mazraat Ech-Chouf,Mazraat Ech-Chouf,Mazraet El-Chouf,مزرعة,35.58720909,33.60348542,,
23655,23057,Mount Lebanon,Chouf,Mont Liban,Chouf,Kfar Nabrakh,Kfar Nabrakh,Kfar Nabrakh,كفرنبرخ,35.62852826,33.69998372,,
23659,23098,Mount Lebanon,Chouf,Mont Liban,Chouf,Mristi,Mristi,Mristé,مرستى,35.65626942,33.62096134,,
23663,23056,Mount Lebanon,Chouf,Mont Liban,Chouf,Batloun,Batloun,Batloune,بتلون,35.65254062,33.69235614,,
23667,23070,Mount Lebanon,Chouf,Mont Liban,Chouf,Maasser Ech-Chouf,Maasser Ech-Chouf,Maasser el-Chouf,معاصر الشوف,35.67326532,33.66294188,,
23671,23097,Mount Lebanon,Chouf,Mont Liban,Chouf,Jbaa Ech-Chouf,Jbaa Ech-Chouf,Jebah,جباع,35.6376132,33.60863429,,
23675,23096,Mount Lebanon,Chouf,Mont Liban,Chouf,Bater,Bater,Bater,باتر,35.60572735,33.59778728,,
23679,23069,Mount Lebanon,Chouf,Mont Liban,Chouf,Barouk,Barouk,El-Barouk,الباروك,35.70239471,33.69661768,,
23687,23094,Mount Lebanon,Chouf,Mont Liban,Chouf,Bayqoun,Bayqoun,Baïkoun,بيقون,35.5803999,33.61293824,,
24001,24,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.64162786,33.76929802,,
24002,24,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.59453976,33.76180339,,
24003,24,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.6283258,33.75591095,,
24004,24,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.63072959,33.75193398,,
24005,24?,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.64037787,33.75080217,,
24006,24?,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.63975651,33.7497097,,
24007,24,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.57279418,33.74332406,,
24008,24,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.54306123,33.74402074,,
24009,24?,Mount Lebanon,Aley,Mont Liban,Aaley,Conflict,litige,litige,,35.5525147,33.72147922,,
24111,24001,Mount Lebanon,Aley,Mont Liban,Aaley,Choueifat El-Aamrousiye,Choueifat El-Aamrousiyé,Chouaifat Amroussyat,عمروسية الشويفات,35.50700546,33.82182956,,
24133,24002,Mount Lebanon,Aley,Mont Liban,Aaley,Choueifat El-Quoubbe,Choueifat El-Quoubbé,Chouaifat Qobbat,قبة الشويفات,35.48429171,33.78954465,,
24155,24003,Mount Lebanon,Aley,Mont Liban,Aaley,Choueifat El-Oumara,Choueifat El-Oumara,Chouaifat Oumara,الشويفات الامراء,35.50213756,33.81080245,,
24177,24006,Mount Lebanon,Aley,Mont Liban,Aaley,Deir Qoubel,Deir Qoubel,Deir-Koubel,دير قوبل,35.51340802,33.7922358,,
24211,24029,Mount Lebanon,Aley,Mont Liban,Aaley,Aaramoun Aaley,Aaramoun Aaley,Aramoun,عرمون,35.49785773,33.76946221,,
24219,24044,Mount Lebanon,Aley,Mont Liban,Aaley,Aain Drafil,Aain Drafil,Aïn Drafile,عين درافيل,35.49692841,33.7551086,,
24227,24073,Mount Lebanon,Aley,Mont Liban,Aaley,Sirhmoul,Sirhmoul,Sarahmoul,سرحمول ,35.52679368,33.77097118,,
24235,24045,Mount Lebanon,Aley,Mont Liban,Aaley,Baaouerta,Baaouerta,Baouarta,بعورته,35.49841473,33.74065328,,
24243,24005,Mount Lebanon,Aley,Mont Liban,Aaley,Bchamoun,Bchamoun,Bchamoune,بشامون,35.51508324,33.78066925,,
24251,24046,Mount Lebanon,Aley,Mont Liban,Aaley,Daqqoun,Daqqoun,Dakkoun,دقون,35.50307725,33.72743586,,
24259,24007,Mount Lebanon,Aley,Mont Liban,Aaley,Aain Aanoub,Aain Aanoub,Aïn-Enoub,عين عنوب,35.53827071,33.79240858,,
24267,24011,Mount Lebanon,Aley,Mont Liban,Aaley,Blaybel,Blaybel,Bleibel,بليبل,35.54814325,33.80871907,,
24275,24012,Mount Lebanon,Aley,Mont Liban,Aaley,Houmal,Houmal,Houmale,حومال,35.55674011,33.81049299,,
24283,24013,Mount Lebanon,Aley,Mont Liban,Aaley,Bdadoun,Bdadoun,Bdédoune,بدادون,35.56710898,33.8086426,,
24291,24018,Mount Lebanon,Aley,Mont Liban,Aaley,Bsous,Bsous,Bsous,بسوس,35.578543,33.81447342,,
24311,24004,Mount Lebanon,Aley,Mont Liban,Aaley,Aaley,Aaley,Aley,عاليه,35.60292196,33.80594327,,
24313,24019,Mount Lebanon,Aley,Mont Liban,Aaley,Kahhale,Kahhalé,El-Kahalé,الكحاله,35.58554203,33.82100745,,
24315,24016,Mount Lebanon,Aley,Mont Liban,Aaley,Qmatiye,Qmatiyé,El-Kamatiyeh,قماطية ,35.5803649,33.80162269,,
24317,24017,Mount Lebanon,Aley,Mont Liban,Aaley,Aain Er-Roummane Aaley,Aain Er-Roummané Aaley,Aïn-Rommané,عين الرمانة,35.58613443,33.803931,,
24319,24014,Mount Lebanon,Aley,Mont Liban,Aaley,Bmakine,Bmakine,Bmakkine,بمكين,35.56878558,33.79940641,,
24321,24065,Mount Lebanon,Aley,Mont Liban,Aaley,Bkhichtay,Bkhichtay,Bkhichtay,بخشتيه,35.61885195,33.79862792,,
24323,24066,Mount Lebanon,Aley,Mont Liban,Aaley,Ghaboune,Ghaboune,El-Ghaboun,الغابون,35.59142032,33.78285711,,
24325,24020,Mount Lebanon,Aley,Mont Liban,Aaley,Aain Ej-Jdide Aaley,Aain Ej-Jdidé Aaley,Aïn-El-Jdeidé,عين الجديدة,35.62922783,33.80709322,,
24327,24067,Mount Lebanon,Aley,Mont Liban,Aaley,Behouara,Behouara,Bhouara,بحوارا,35.60255261,33.78839561,,
24329,24010,Mount Lebanon,Aley,Mont Liban,Aaley,Aaytat,Aaytat,Aïtate,عيتات,35.55472406,33.79477339,,
24331,24015,Mount Lebanon,Aley,Mont Liban,Aaley,Souq El-Gharb,Souq El-Gharb,Souk-El-Gharb,سوق الغرب,35.57247087,33.78976359,,
24333,24071,Mount Lebanon,Aley,Mont Liban,Aaley,Taazaniye,Taazaniyé,Bteezanieh,تعزانية ,35.6225739,33.78504855,,
24335,24072,Mount Lebanon,Aley,Mont Liban,Aaley,Rijme,Rijmé,El-Rejmeh,رجمة ,35.61413227,33.78976794,,
24337,24069,Mount Lebanon,Aley,Mont Liban,Aaley,Keyfoun,Keyfoun,Kaïfoun,كيفون,35.56313308,33.78061624,,
24339,24008,Mount Lebanon,Aley,Mont Liban,Aaley,Chimlane,Chimlane,Chamlane,شملان,35.54734751,33.77929831,,
24341,24064,Mount Lebanon,Aley,Mont Liban,Aaley,Kfar Aamay,Kfar Aamay,Kfar-Aammay,كفرعميه,35.59238889,33.76943621,,
24343,24070,Mount Lebanon,Aley,Mont Liban,Aaley,Bayssour Aaley,Bayssour Aaley,Baïssour,بيصور,35.57747608,33.77550312,,
24345,24058,Mount Lebanon,Aley,Mont Liban,Aaley,Douair Er-Remmane,Douair Er-Remmané,Douair El-Roummane,دوير الرمان,35.58084387,33.75532639,,
24347,24061,Mount Lebanon,Aley,Mont Liban,Aaley,Rouayssat En-Naamane,Rouayssat En-Naamane,Roueissat El-Naaman,رويسة النعمان ,35.60230573,33.75367059,,
24349,24057,Mount Lebanon,Aley,Mont Liban,Aaley,Mejdlaiya,Mejdlaiya,Mejdlaya,مجدليا,35.57274963,33.75876603,,
24351,24051,Mount Lebanon,Aley,Mont Liban,Aaley,Aaynab,Aaynab,Aïnab,عيناب,35.54481745,33.76561825,,
24353,24059,Mount Lebanon,Aley,Mont Liban,Aaley,Chartoun,Chartoun,Chartoun,شرتون,35.58675152,33.75079215,,
24355,24056,Mount Lebanon,Aley,Mont Liban,Aaley,Bou Zride,Bou Zridé,Bouzridé,بو زريده,35.57706013,33.74701496,,
24357,24052,Mount Lebanon,Aley,Mont Liban,Aaley,Dfoun,Dfoun,Dfoun,دفون,35.55691511,33.74762688,,
24359,24062,Mount Lebanon,Aley,Mont Liban,Aaley,Richmaiya,Richmaiya,Rechmaya,رشميا ,35.60507236,33.73853299,,
24361,24060,Mount Lebanon,Aley,Mont Liban,Aaley,Aain Traz,Aain Traz,Aïn Traz,عين تراز,35.58109654,33.73393006,,
24363,24055,Mount Lebanon,Aley,Mont Liban,Aaley,Selfaya,Selfaya,Selfaya,سلفايا,35.56883438,33.73349284,,
24365,24050,Mount Lebanon,Aley,Mont Liban,Aaley,Aaley Bsatine,Aaley Bsatine,El-Fsaïkine,البساتين,35.5318851,33.7570895,,
24367,24053,Mount Lebanon,Aley,Mont Liban,Aaley,Rimhala,Rimhala,Remhala,رمحالا,35.55473762,33.73970984,,
24369,24054,Mount Lebanon,Aley,Mont Liban,Aaley,Binnay,Binnay,El-Bennayé,البينه,35.54920901,33.73204709,,
24371,24049,Mount Lebanon,Aley,Mont Liban,Aaley,Aain Ksour,Aain Ksour,Aïn Ksour,عين كسور,35.53413006,33.74636262,,
24373,24074ND,Mount Lebanon,Aley,Mont Liban,Aaley,Jisr El Qadi,Jisr El Qadi, ,جسر القاضي,35.5603444,33.72605148,,
24375,24048,Mount Lebanon,Aley,Mont Liban,Aaley,Aabey,Aabey,Abey,عبيه,35.52314788,33.73849422,,
24377,24047,Mount Lebanon,Aley,Mont Liban,Aaley,Kfar Matta,Kfar Matta,Kfar Matta,كفرمتى,35.52992766,33.72012607,,
24411,24023,Mount Lebanon,Aley,Mont Liban,Aaley,Bhamdoun El-Mhatta,Bhamdoun El-Mhatta,Bhamdoun (Gare),بحمدون المحطة,35.65930728,33.80634692,,
24414,24021,Mount Lebanon,Aley,Mont Liban,Aaley,Bhamdoun Ed-Dayaa,Bhamdoun Ed-Dayaa,Bhamdoun (Village),بحمدون الضيعة,35.64702185,33.79795063,,
24417,24024,Mount Lebanon,Aley,Mont Liban,Aaley,Chanay,Chanay,Chanay,شانيه,35.65957886,33.7871748,,
24421,24028,Mount Lebanon,Aley,Mont Liban,Aaley,Btalloun,Btalloun,Btallaoun,بطلون,35.63308533,33.79107084,,
24424,24025,Mount Lebanon,Aley,Mont Liban,Aaley,Majdel Baana,Majdel Baana,Majdel Baana,مجدل بعنا ,35.67215773,33.78348228,,
24427,24022,Mount Lebanon,Aley,Mont Liban,Aaley,Saoufar,Saoufar,Aïn Sofar,صوفر ,35.69441778,33.8008535,,
24431,24032,Mount Lebanon,Aley,Mont Liban,Aaley,Aain El Halazoun,Aain El Halazoun,Aïn El-Halzoune,عين الحلزون,35.64807339,33.77126104,,
24434,24037,Mount Lebanon,Aley,Mont Liban,Aaley,Bedghan Oua Ouadi Bedghan,Bedghan Oua Ouadi Bedghan,Bedghane,بدغان,35.66955793,33.76729448,,
24437,24068,Mount Lebanon,Aley,Mont Liban,Aaley,Homs Oua Hama,Homs Oua Hama,Homs et Hama,حمص وحمى,35.65132869,33.76875053,,
24441,24043,Mount Lebanon,Aley,Mont Liban,Aaley,Mansouriyet Bhamdoun,Mansouriyet Bhamdoun,El-Mansouriyeh et Aïn-El-Marge,منصورية بحمدون ,35.610213,33.77916851,,
24443,24041,Mount Lebanon,Aley,Mont Liban,Aaley,Mchekhti,Mchekhti,Mchakhté,مشاقتي,35.70370671,33.75824849,,
24444,24038,Mount Lebanon,Aley,Mont Liban,Aaley,Charoun,Charoun,Charoun,شارون,35.69572016,33.78042431,,
24447,24027,Mount Lebanon,Aley,Mont Liban,Aaley,Btater,Btater,Btater,بتاتر,35.62536746,33.76549417,,
24451,24039,Mount Lebanon,Aley,Mont Liban,Aaley,Ighmid,Ighmid,Aghmide,اغميد,35.69293388,33.75953856,,
24454,24040,Mount Lebanon,Aley,Mont Liban,Aaley,Aazouniye,Aazouniyé,EL-Azouniyeh,العزونيه,35.70783097,33.77909738,,
24457,24063,Mount Lebanon,Aley,Mont Liban,Aaley,Mcherfe,Mcherfé,El-Mechrefeh,مشرفه ,35.65774084,33.75974584,,
24461,24033,Mount Lebanon,Aley,Mont Liban,Aaley,Habramoun,Habramoun,Habramoun,حبرمون,35.64490817,33.75848074,,
24464,24031,Mount Lebanon,Aley,Mont Liban,Aaley,Bserrine,Bserrine,Bisrine,بسرين,35.63857695,33.75653012,,
24467,24035,Mount Lebanon,Aley,Mont Liban,Aaley,Ramlie,Ramlié,El-Ramliyeh,رملية ,35.65613157,33.74594418,,
