lat,lon,status
34.204815,35.842102,potential
34.204483,35.839222,potential
34.225582,35.84087,potential
34.183067,35.904137,potential
34.182148,35.902939,potential
33.423115,35.515739,potential
33.445492,35.490562,potential
33.475391,35.438847,potential
33.46014,35.449608,potential
33.474709,35.507763,potential
33.4851,35.517288,potential
33.484951,35.525005,potential
33.483948,35.50177,potential
33.410458,35.477901,potential
33.407845,35.481167,potential
33.387466,35.495453,potential
33.388031,35.495846,potential
33.42643,35.459339,potential
33.42062,35.413372,potential
33.442097,35.395187,potential
33.373116,35.494419,potential
33.384731,35.483349,potential
33.374439,35.479195,potential
33.387253,35.493591,potential
33.376297,35.491001,potential
33.363834,35.494564,potential
33.369614,35.493801,potential
33.39484,35.45332,potential
33.366062,35.433899,potential
33.369595,35.436928,potential
33.365494,35.405655,potential
33.390907,35.409039,potential
33.392757,35.411804,potential
33.39735,35.417835,potential
33.378555,35.358578,potential
33.376362,35.362503,potential
33.326431,35.401432,potential
33.331753,35.396805,potential
33.325161,35.42189,potential
33.324097,35.375019,potential
33.339634,35.372719,potential
33.347511,35.415642,potential
33.355919,35.458778,potential
33.34766,35.48027,potential
33.351177,35.516605,potential
33.326153,35.475895,potential
33.3983,35.688038,potential
33.397568,35.68412,potential
33.392181,35.696152,potential
33.382748,35.684788,potential
33.392151,35.71122,potential
33.394684,35.713787,potential
33.35001,35.750988,potential
33.349831,35.751472,potential
33.416199,35.738922,potential
33.425781,35.74427,potential
33.328548,35.690388,potential
33.311031,35.664669,potential
33.368965,35.687519,potential
33.36338,35.587936,potential
33.361084,35.58852,potential
33.379116,35.59737,potential
33.334248,35.571156,potential
33.327282,35.613186,potential
33.340248,35.616772,potential
33.360798,35.62542,potential
33.284557,35.517563,potential
33.272301,35.514072,potential
33.159199,35.506969,potential
33.163601,35.523972,potential
33.1591,35.506969,potential
33.211597,35.52317,potential
33.2314,35.52467,potential
33.2244,35.462772,potential
33.215797,35.468269,potential
33.251801,35.438171,potential
33.231899,35.441071,potential
33.227398,35.423771,potential
33.218399,35.376072,potential
33.237301,35.39777,potential
33.2481,35.419971,potential
33.264999,35.424271,potential
33.291599,35.427269,potential
33.193501,35.415771,potential
33.1945,35.40847,potential
33.176701,35.410072,potential
33.1759,35.445271,potential
33.202698,35.44017,potential
33.186001,35.379971,potential
33.113499,35.309269,potential
33.1744,35.33527,potential
33.129898,35.337872,potential
33.121597,35.435669,potential
33.124001,35.432472,potential
33.119598,35.441471,potential
33.121998,35.436069,potential
33.114323,35.471073,potential
33.133999,35.447872,potential
33.0765,35.37167,potential
33.077099,35.37677,potential
33.119999,35.370872,potential
33.094498,35.346172,potential
33.100597,35.343971,potential
33.117241,35.308128,potential
33.386051,35.322723,potential
33.376003,35.459244,potential
33.187698,35.45837,potential
33.342888,35.399826,potential
33.315948,35.642056,potential
33.268898,35.513172,potential
33.452747,35.513367,potential
33.328682,35.690472,potential
33.347652,35.48027,potential
33.36557,35.494537,potential
33.459904,35.44968,potential
33.376892,35.362003,potential
33.173698,35.334869,potential
33.194,35.467171,potential
33.225899,35.428364,potential
33.298416,35.622219,potential
33.277348,35.561089,potential
33.333424,35.525394,potential
33.386971,35.49424,potential
33.245197,35.46117,potential
33.380974,35.485188,potential
33.469776,35.520809,potential
33.375557,35.437088,potential
33.432449,35.511944,potential
33.433033,35.701546,potential
33.323467,35.453407,potential
34.346958,36.470932,potential
34.48558,36.407055,potential
34.34697,36.47097,potential
34.478359,36.356781,potential
33.996231,36.184437,potential
34.1749,36.43911,potential
34.424889,36.525482,potential
33.977448,36.148453,potential
34.405716,36.38707,potential
34.482666,36.429005,potential
33.992321,36.165833,potential
34.14315,36.235439,potential
33.881248,35.989689,potential
33.98698,36.037804,potential
34.054565,36.070469,potential
34.013222,36.205513,potential
34.184307,36.328068,potential
34.407459,36.411789,potential
34.427353,36.408482,potential
34.333549,36.45784,potential
33.915127,36.137367,potential
34.486717,36.414669,potential
34.485748,36.371521,potential
34.427555,36.410381,potential
34.456818,36.363487,potential
34.455334,36.356438,potential
34.426815,36.362038,potential
34.456249,36.490288,potential
34.398933,36.381187,potential
34.389915,36.395252,potential
34.38945,36.378571,potential
34.394299,36.383389,potential
34.4123,36.410488,potential
34.200855,36.351933,potential
34.195679,36.354927,potential
34.206383,36.266155,potential
34.010426,36.22435,potential
34.180691,36.417683,potential
34.169479,36.42395,potential
34.178329,36.420547,potential
34.21664,36.373013,potential
34.220833,36.373837,potential
34.2565,36.290203,potential
34.246567,36.383205,potential
34.246365,36.407005,potential
34.248169,36.421616,potential
34.257965,36.427322,potential
34.316933,36.423843,potential
34.049065,36.187672,potential
34.190807,36.327732,potential
34.147049,36.288189,potential
34.082397,36.273987,potential
34.143581,36.234688,potential
34.141167,36.276703,potential
34.166668,36.208588,potential
34.126865,36.131939,potential
34.184399,36.084637,potential
34.129116,36.029152,potential
34.085968,36.061905,potential
34.150482,36.136154,potential
34.011772,36.212223,potential
34.012352,36.213608,potential
34.000099,36.181622,potential
34.0047,36.209789,potential
34.00771,36.210941,potential
34.001652,36.210102,potential
33.996483,36.179272,potential
33.996544,36.179485,potential
34.033817,36.175003,potential
34.025898,36.141537,potential
33.990601,36.136238,potential
33.959915,36.03072,potential
33.969284,36.020771,potential
33.981548,36.024502,potential
33.996834,36.037453,potential
34.042332,36.021187,potential
33.934849,36.100204,potential
33.869999,36.161003,potential
33.871815,36.111454,potential
33.871819,36.111488,potential
33.859066,36.123039,potential
33.854729,36.099476,potential
33.919899,36.138752,potential
33.932281,36.143822,potential
33.852715,36.188271,potential
33.850414,36.194191,potential
33.97266,36.152069,potential
33.909016,36.010769,potential
33.911667,35.991104,potential
33.881981,35.990158,potential
33.923416,36.042187,potential
33.933701,36.068905,potential
33.968632,36.093655,potential
33.879028,35.529797,potential
33.885433,35.500252,potential
33.884087,35.505917,potential
33.877899,35.498772,potential
33.889343,35.500774,potential
33.874901,35.49947,potential
33.869301,35.493572,potential
33.8876,35.479572,potential
33.869419,35.492626,potential
33.893299,35.484871,potential
33.867741,35.491955,potential
33.868713,35.491802,potential
33.875057,35.500675,potential
33.875,35.499569,potential
33.869499,35.492569,potential
33.892895,35.498543,potential
33.881401,35.500671,potential
33.888699,35.500072,potential
33.877361,35.505001,potential
33.894615,35.491001,potential
33.876598,35.491772,potential
33.868401,35.493172,potential
33.883198,35.501072,potential
33.882099,35.501472,potential
33.882168,35.499081,potential
33.885307,35.500542,potential
33.884087,35.5047,potential
33.883926,35.505287,potential
33.881413,35.504395,potential
33.873501,35.502369,potential
33.870197,35.502171,potential
33.873024,35.5005,potential
33.872997,35.495369,potential
33.869553,35.492569,potential
33.870899,35.504471,potential
33.883091,35.507832,potential
33.882538,35.510475,potential
33.881779,35.506203,potential
33.874931,35.506962,potential
33.899799,35.488571,potential
33.883728,35.517654,potential
33.898579,35.479336,potential
33.894382,35.474655,potential
33.8922,35.492069,potential
33.892097,35.487671,potential
33.8922,35.487671,potential
33.884186,35.517376,potential
33.888199,35.49017,potential
33.886318,35.492867,potential
33.885288,35.516945,potential
33.889881,35.528374,potential
33.861599,35.487972,potential
33.856197,35.576069,potential
33.864902,35.604378,potential
33.864998,35.604271,potential
33.829575,35.540783,potential
33.829723,35.541084,potential
33.835777,35.530113,potential
33.835373,35.5303,potential
33.813541,35.534832,potential
33.817692,35.532951,potential
33.818325,35.562698,potential
33.8386,35.502769,potential
33.8424,35.50687,potential
33.8349,35.504639,potential
33.838799,35.504169,potential
33.8409,35.512772,potential
33.850998,35.507072,potential
33.851299,35.507271,potential
33.851601,35.514671,potential
33.830997,35.512272,potential
34.0378,35.63979,potential
34.037914,35.640022,potential
33.987247,35.643421,potential
33.987534,35.64352,potential
33.976082,35.63377,potential
33.997551,35.657352,potential
33.793198,35.558071,potential
33.804298,35.571072,potential
33.733582,35.46022,potential
33.969616,35.618954,potential
33.969749,35.618954,potential
33.954346,35.617321,potential
33.933899,35.593071,potential
33.833031,35.503883,potential
33.597115,35.62542,potential
33.8214,35.73877,potential
33.815399,35.516071,potential
33.933498,35.59317,potential
33.844299,35.51157,potential
33.634865,35.467171,potential
33.918301,35.592571,potential
34.071415,35.687405,potential
33.915298,35.590672,potential
33.933498,35.63517,potential
33.933701,35.63517,potential
33.8451,35.499672,potential
33.904697,35.58437,potential
33.733566,35.460239,potential
33.696301,35.648537,potential
33.579266,35.469536,potential
33.904999,35.584469,potential
34.124866,35.786705,potential
33.898598,35.57687,potential
33.898201,35.577271,potential
33.834999,35.513271,potential
33.981499,35.631721,potential
33.753998,35.545269,potential
33.804676,35.596008,potential
33.613617,35.516903,potential
33.8941,35.57877,potential
33.932301,35.6745,potential
33.848801,35.65947,potential
33.759457,35.517132,potential
33.766308,35.505585,potential
33.83004,35.537201,potential
33.856598,35.524372,potential
33.862099,35.504169,potential
33.792862,35.546783,potential
33.800858,35.523849,potential
33.809639,35.517967,potential
33.796932,35.648331,potential
33.845531,35.544834,potential
33.804356,35.510368,potential
33.769485,35.500042,potential
33.890469,35.673592,potential
33.813347,35.514503,potential
33.817535,35.512455,potential
33.804146,35.509163,potential
34.08049,35.743931,potential
34.168114,35.681648,potential
34.06879,35.738117,potential
33.806507,35.515366,potential
33.990528,35.7859,potential
33.802162,35.693542,potential
33.793873,35.51115,potential
33.738533,35.605072,potential
33.749317,35.453602,potential
33.742531,35.459587,potential
33.742516,35.459553,potential
34.120018,35.653389,potential
34.123333,35.64502,potential
34.122467,35.64967,potential
34.118618,35.65062,potential
34.120251,35.65292,potential
34.1437,35.676189,potential
34.102283,35.718269,potential
34.101532,35.652653,potential
34.080948,35.653049,potential
34.088898,35.732571,potential
34.141083,35.636303,potential
34.149929,35.641502,potential
34.167088,35.689548,potential
34.183216,35.776939,potential
34.144749,35.768105,potential
34.1245,35.786636,potential
34.094952,35.847069,potential
34.071033,35.885754,potential
33.963932,35.68277,potential
33.986881,35.770653,potential
34.017868,35.789455,potential
33.984554,35.703892,potential
33.984898,35.668171,potential
33.976784,35.660137,potential
34.016632,35.662403,potential
34.033516,35.694237,potential
34.033848,35.694237,potential
34.06628,35.737453,potential
33.926849,35.673969,potential
33.920448,35.68322,potential
33.91975,35.68737,potential
33.927773,35.746944,potential
33.92989,35.746548,potential
33.940182,35.786072,potential
33.943451,35.79847,potential
33.920631,35.725304,potential
33.914734,35.717304,potential
33.892967,35.74437,potential
33.879173,35.624245,potential
33.889133,35.666637,potential
33.852898,35.720703,potential
33.852417,35.721539,potential
33.855331,35.779037,potential
33.847717,35.661621,potential
33.821281,35.738689,potential
33.826,35.71207,potential
33.837498,35.734371,potential
33.840012,35.71373,potential
33.812286,35.69183,potential
33.820301,35.71088,potential
33.809399,35.683971,potential
33.837399,35.62677,potential
33.8321,35.63707,potential
33.8274,35.649269,potential
33.815998,35.648972,potential
33.872101,35.692871,potential
33.803898,35.60767,potential
33.7952,35.599369,potential
33.807899,35.61097,potential
33.804501,35.595772,potential
33.803398,35.57597,potential
33.7812,35.59267,potential
33.781601,35.558372,potential
33.754601,35.55447,potential
33.755001,35.57177,potential
33.763798,35.54377,potential
33.787704,35.538734,potential
33.787907,35.526348,potential
33.781555,35.531349,potential
33.772774,35.630283,potential
33.801201,35.697071,potential
33.779099,35.676472,potential
33.777699,35.671871,potential
33.7579,35.65427,potential
33.7714,35.672871,potential
33.772099,35.68507,potential
33.779598,35.717369,potential
33.774498,35.70607,potential
33.762699,35.704269,potential
33.7486,35.65527,potential
33.7369,35.524971,potential
33.7248,35.529072,potential
33.738998,35.50087,potential
33.736599,35.547371,potential
33.754299,35.533672,potential
33.642666,35.440189,potential
33.651783,35.442654,potential
33.651215,35.445255,potential
33.644684,35.43972,potential
33.637249,35.506371,potential
33.66135,35.418621,potential
33.689301,35.529003,potential
33.686649,35.520187,potential
33.693565,35.507656,potential
33.665833,35.513405,potential
33.697163,35.533691,potential
33.712917,35.551754,potential
33.717308,35.565399,potential
33.7048,35.569538,potential
33.695965,35.56004,potential
33.697498,35.636688,potential
33.662468,35.567352,potential
33.642315,35.551872,potential
33.668098,35.547153,potential
33.6782,35.564587,potential
33.660099,35.614986,potential
33.662281,35.597237,potential
33.669098,35.602421,potential
33.679916,35.62582,potential
33.64743,35.583488,potential
33.636581,35.609489,potential
33.599731,35.617702,potential
33.596615,35.625687,potential
33.649151,35.637787,potential
33.751698,35.695705,potential
33.706882,35.685402,potential
33.69635,35.648502,potential
33.722431,35.674236,potential
33.712448,35.656002,potential
33.634766,35.467121,potential
33.634449,35.46767,potential
33.620167,35.488354,potential
33.634766,35.467102,potential
33.627567,35.516819,potential
33.627567,35.516888,potential
33.628048,35.535454,potential
33.613617,35.516922,potential
33.611916,35.47797,potential
33.596367,35.461998,potential
33.621815,35.47102,potential
33.616867,35.446854,potential
33.616665,35.458122,potential
33.621468,35.434437,potential
33.610298,35.436504,potential
33.608418,35.401638,potential
33.579666,35.468288,potential
33.881302,35.536991,potential
33.881454,35.537048,potential
33.882076,35.539879,potential
33.887897,35.53537,potential
33.872116,35.525944,potential
33.871895,35.523201,potential
33.866924,35.522972,potential
33.860699,35.525772,potential
33.863701,35.521172,potential
33.8643,35.522072,potential
33.862514,35.508926,potential
33.864399,35.509972,potential
33.862198,35.513371,potential
33.864738,35.51387,potential
33.866699,35.515072,potential
33.890099,35.564472,potential
33.8909,35.55917,potential
33.885998,35.558472,potential
33.886497,35.558071,potential
33.872238,35.550697,potential
33.878098,35.55167,potential
