ADM3_Name,ACS_Code,T1 Displacement Ratio,T2 composite_score,T3 composite_score,T5 Demographic Shock Factor,T6 composite_score
Zakrit,22483,,0.2850687523799594,,0.0034817367564669,0.2755526286465667
Zakroun,32175,,0.0828231275388184,,0.0,0.201922016003567
Zakroune,32175,0.0,,0.6076512821433478,,
Zalqa,22351,,0.2850687523799594,,0.0147784162525776,0.3468355252674186
Zandouka,21374,1.305084745762712,,0.2843134850143815,,
Zandouqa,21374,,0.3815003586158468,,,0.3139494725171811
Zane,34243,0.0,,0.2953194097398284,,
Zaneh,34243,,0.0518431787831889,,,0.1668706872407606
Zaoutar Ech-Charqiye,71367,,,,0.0,
Zaoutar Ech-Charqiyeh,71367,,0.5364895448569935,,,0.3429220980363114
Zaoutar El-Charkiyé,71367,0.0,,0.1756020975558083,,
Zaoutar El-Gharbiye,71364,,,,0.0,
Zaoutar El-Gharbiyeh,71364,,0.5364895448569935,,,0.3388385072665443
Zaoutar El-Gharbiyé,71364,0.0,,0.1774943739778103,,
Zaraaoun,22741,,0.2850687523799594,,0.0244448932398913,0.2852176506471564
Zaraoune,22741,0.2807881773399014,,0.2999203737509529,,
Zebdine,26246,0.0154211150652431,,0.4038892468382347,,
Zebdine,71122,0.0,,0.1706908576941226,,
Zebdol,51214,0.0,,0.4442500105435889,,
Zebdoul,51214,,0.2876057199753736,,0.0,0.2885983641230156
Zebkine,62286,0.0,,0.5627931195754714,,
Zebqine,62286,,0.4427656615962935,,,0.3634356281197316
Zefta,71281,0.0906618313689936,0.503628631118745,0.1732966728848634,0.0044787050745756,0.299585296069469
Zeghrine,22771,0.0,,0.2921538948679512,,
Zeita,61359,0.6355140186915887,0.488756370666737,0.4947282288699549,,0.3034586587268591
Zeitoune,25375,0.4954462659380692,,0.5150309802178851,,
Zellaya,52284,0.0,,0.4468573152847242,,
Zgharta,33111,,0.145922435877013,,,0.2015466959987493
Zgharta El-Mtaouile,32195,,0.0456060170432316,,0.8428720083246621,0.1607989778961142
Zghorta,33111,0.0826425521225822,,0.3799585202275135,,
Zghorta el-Métaoulé,32195,5.694444444444445,,0.6188890843289354,,
Zhalta,63177,0.0,,0.2050129640991312,,
Zhilta,63177,,0.3152980923706067,,,0.2907421614166887
Zibdine En-Nabatiyeh,71122,,0.5185008915707529,,0.0,0.3424212498945254
Zibdine Jbayl,26246,,0.0684074985562782,,,0.1946388835597672
Zighrine,54119,,0.2696513742640367,,,0.2601709391578269
Zighrine El-Matn,22771,,0.2850687523799594,,0.0106037243323155,0.2471537151841647
Zilaya,52284,,0.2637768285086874,,,0.3089011833751543
Zouarib,35127,,0.3312314734777542,,,0.3224374302575983
Zouk Bhanine,37291,0.1260410882842865,,0.2810982096595892,,
Zouk El-Kharab,22467,,0.2610343004563827,,,0.275357827044924
Zouk Mikaèl,25116,0.003515786571074,,0.4677911376941416,,
Zouk Mkayel,25116,,0.2369998485328059,,,0.267012650357091
Zouk Mousbeh,25126,0.0137075247096169,0.2610343004563827,0.4709671838756725,,0.2740665744086109
Zouk el Moukachérine,35161,0.0,,0.5556284831785762,,
Zouk-El-Habalça,35153,0.0,,0.5627219773343579,,
Zouk-El-Hosmieh et Dahr Ayasse,35151,0.1430232558139534,,0.5790148141482053,,
Zouk-Khrab,22467,0.0,,0.2708530626678988,,
Zoukak el-Blatt,10410,0.4824544942765997,0.3552710367125234,0.2657593026201271,,0.2648566270769338
Zouq Bhannine,37291,,0.260725139453104,,0.0478003465715855,0.2742705969559167
Zouq El Hosniyeh,35151,,0.3312314734777542,,,0.3214814575027355
Zouq El-Hadara,35159,,0.3312314734777542,,,0.3239538870747452
Zouq El-Hbalsa,35153,,0.3312314734777542,,,0.3219842044209183
Zouq El-Moqachrine,35161,,0.3312314734777542,,,0.3319425389582083
Zrariyeh,61427,,0.493803228071137,,,0.3296185835705715
aain Aalaq,22551,,,,0.0,
haouch El-Dehab,53159,,,,0.0,
litige,53002,0.0,,0.5587927454908901,,
litige,55002,0.0,,0.3388849274733382,,
maaniye,23235,,,,0.0380397987690749,
mazboud,23215,,,,0.0030572683934884,
tarane,37323,,,,9.187401029747963e-05,
أبو قمحة,74112,,,,0.3298620409974673,
إغبة,25391,,,,0.0,
إنصار,71361,,,,5.534916187256218e-05,
إنصارية,61436,,,,0.0,
ابل السقي,73127,,,,0.0148654046995024,
ابلح,51163,,,,0.0026905763242525,
اجبع,33291,,,,0.0,
ادما والدفنه,25156,,,,0.0024445708551395,
اده,26135,,,,0.0131767785800114,
ادونيس,26239,,,,0.0285587886284137,
ارده,33123,,,,0.0079939663327472,
ارزون,62256,,,,0.0,
ارزي,61417,,,,0.0,
ارصون,21471,,,,0.0,
اركي,61479,,,,0.0,
اصنون,33125,,,,0.0,
اغميد,24451,,,,0.0018314799886513,
افقا,26364,,,,1.247515382006022,
اكروم,35516,,,,0.0006409987032882,
الاشرفية,10650,,,,0.1249597982699745,
البرج عكار,35183,,,,0.00098408704883,
البساتين,24365,,,,0.0534317120985103,
البقيعة,32193,,,,0.0,
البياض صور,62226,,,,0.0,
التبانة,31161,,,,0.0,
التل,31121,,,,0.0005150331709535,
التليل,35459,,,,0.017918868182767,
الجديدة زغرتا,33137,,,,0.0,
الجرمق,63375,,,,0.0,
الحدادين,31116,,,,0.0,
الحديد,31146,,,,0.0,
الحرف,63171,,,,0.0117617741651246,
الحميرة,35331,,,,0.0388656851043811,
الحويش,35322,,,,0.0037949298214616,
الحيصة,35221,,,,0.0,
الخرائب,54175,,,,0.0236996423224085,
الخرائب صيدا,61419,,,,0.0,
الخيارة,52234,,,,0.002999615638885,
الخيام,73159,,,,0.0,
الدغلة,35419,,,,0.004048327073275,
الدوره,35126,,,,0.0039324605590293,
الراسية,51117,,,,0.0387998330117437,
الرافد راشيا,55157,,,,0.0013881663740998,
الرام,53281,,,,0.0080768780885222,
الراموط,26261,,,,0.0,
الرمانة,31136,,,,0.0,
الريحانية,35467,,,,0.0,
الزاهرية,31156,,,,0.0,
الزواريب,35127,,,,0.0116269422205753,
السماقية,35271,,,,0.0,
السمونيه,35227,,,,0.0003443835591403,
السنديانة,35469,,,,0.0,
السويسة,35143,,,,0.0002167786010729,
الشقدوف,35181,,,,0.0228508515705747,
الشويفات الامراء,24155,,,,0.1404680082061109,
الشيخ زناد,35267,,,,0.0,
الشيخ طابا,35123,,,,0.0015450722364881,
الشيخ طابا السهل,35121,,,,0.0,
الشيخ محمد,35113,,,,0.0348375941556192,
العبودية,35249,,,,0.0,
العريضة,35273,,,,0.0,
العزونيه,24454,,,,0.0093763333370331,
العماير,35512,,,,8.077202111233222e-05,
العوينات,35420,,,,0.0,
العين,53217,,,,0.0,
العيون,35177,,,,0.0003521102768899,
الغابون,24323,,,,0.08718596733139,
الغزيله,35475,,,,0.0106974334793708,
الفرديس,74116,,,,0.0,
القاع,53241,,,,0.00248639621186,
القبة,31151,,,,0.0006211594958419,
القبيات,35487,,,,0.0001024776445399,
القرعون,52237,,,,0.0081864983830651,
القرقف,35341,,,,0.0003627828087676,
القرنة,35352,,,,0.0,
القريات,35334,,,,0.0,
القصير,35415,,,,0.0,
القلعة,21416,,,,0.0006530140983711,
القلمون,31221,,,,0.0011266789775226,
القليعات,35243,,,,0.0001860924054578,
القنطرة,35135,,,,0.0456402059986218,
الكحاله,24313,,,,0.0,
الكفور,25329,,,,0.0106084050405088,
الكنيسة,35245,,,,0.0,
الكواشرة,35429,,,,0.0004397820897448,
الكويخات,35215,,,,0.0001282647506378,
اللقلوق,26361,,,,0.0199776049482652,
المجادل,62214,,,,0.0,
المجدل,26357,,,,0.0153949025047557,
المجدل عكار,35128,,,,0.0,
المحمرة,35277,,,,0.0007860689035059,
المرج,52277,,,,0.0007402031299134,
المزرعة,10310,,,,0.0512168384681279,
المسعودية,35229,,,,0.0,
المعيصرة,25357,,,,0.365447073040897,
المقرق,53251,,,,0.0,
المقيطع,35261,,,,4.675161660315448e-05,
المنصف,26177,,,,0.0448318288081881,
المنصورة,52171,,,,0.0090383693698673,
المنصوري,62296,,,,0.0,
المهاترة,31131,,,,0.0,
المينا,31181,,,,0.0,
الناقورة,62312,,,,0.0,
النبي خالد,35353,,,,0.0014238358165428,
النبي سباط,53471,,,,0.0,
النفيسة,35115,,,,0.0210940619297694,
النهريه ,35486,,,,0.0,
النوري,31126,,,,0.0,
الهد,35169,,,,0.0086087788287809,
الوسطاني,61111,,,,0.1605226761456796,
الوقف بقاع الغربي,52261,,,,0.0,
انان,63274,,,,0.0769413103497997,
اهمج,26211,,,,0.0017977817397624,
ايطو,33243,,,,0.0,
ايعات,53123,,,,0.0371001434906245,
ايعال,33141,,,,0.0,
ايلات,35145,,,,0.0,
باب مارع,52126,,,,0.0,
بابلية,61444,,,,0.0,
باتوليه,62162,,,,0.0,
باريش,62224,,,,0.0,
بازورية,62246,,,,0.0,
باشورة,10350,,,,0.0669128618582833,
بافليه,62221,,,,0.0,
ببنين,35275,,,,0.0007520425414641,
بتاتر,24447,,,,0.2014653788851725,
بتبيات,21451,,,,0.0302880658436213,
بتخناي,21441,,,,0.0128989189694712,
بتدعي,53375,,,,0.0,
بتدين اللقش,63151,,,,0.0227087878727497,
بجه,26276,,,,0.0060374981120608,
بحديدات,26259,,,,0.0,
بحمدون المحطة,24411,,,,0.4094687348587487,
بحنين,63181,,,,0.0,
بحوارا,24327,,,,0.4364583985848985,
بخشتيه,24321,,,,0.032540963398819,
بخعاز,26297,,,,0.0,
بدادون,24283,,,,0.0010949533001222,
بداوي,37231,,,,0.001468420024811,
بدغان,24434,,,,0.0127388271022954,
بدنايل,53411,,,,0.0053701454151672,
بدياس,62274,,,,0.0,
بر الياس,51267,,,,0.0052559352624464,
برامية,61123,,,,0.1140843178827749,
بربارة زحلة,51119,,,,0.1030921586168902,
برباره,35433,,,,0.0,
برتي,61488,,,,0.1261315041857953,
برج البراجنة,21177,,,,0.0,
برج الشمالي,62128,,,,0.0,
برج الملوك,73146,,,,0.0,
برج رحال,62283,,,,0.0,
برج قلويه,72264,,,,0.0,
برصا,32187,,,,0.0007129368552228,
برعشيت,72227,,,,0.0,
برغز,74155,,,,0.0,
برقا,53344,,,,0.0,
برقايل,35314,,,,0.0006947977101971,
بريتال,53453,,,,0.0010153023714391,
بزال,35316,,,,0.0004499992921423,
بزبدين,21466,,,,0.0924310577217996,
بزبينا,35189,,,,0.0360069419744026,
بزحل,25369,,,,0.0026042248008895,
بزمار,25337,,,,0.0106139943403522,
بزيون,26299,,,,0.1040611222170497,
بسابا,23386,,,,0.1823038523108031,
بساتين طرابلس,31166,,,,0.0007650152902406,
بستان صور,62321,,,,0.0,
بسري,63191,,,,0.0,
بسرين,24464,,,,0.0145518595792566,
بسوس,24291,,,,0.0,
بشامون,24243,,,,1.252038923463524,
بشتليدا,26243,,,,0.6179657782066795,
بشلّلي,26244,,,,0.0068128119973858,
بشنين,33157,,,,0.0,
بشوات,53333,,,,0.0,
بطحا,25325,,,,0.0009853654366997,
بطشيه,21227,,,,0.0542482009374009,
بطلون,24421,,,,0.6700745685607861,
بعبدا,21211,,,,0.187262135644924,
بعلبك,53111,,,,0.0,
بعلشميه,21311,,,,0.0188458047926265,
بعلول,52224,,,,0.0025736814016721,
بعورته,24235,,,,0.0137242611399882,
بقرزلا,35147,,,,0.0017501343261157,
بقسطا,61266,,,,0.7862398510670479,
بقعاتة عشقوت,25431,,,,0.0011921460459183,
بقعاتة كنعان,25443,,,,0.0,
بقعتوتا,25451,,,,0.0049697545869895,
بكا,55177,,,,0.0,
بكاسين,63124,,,,0.0640890811373051,
بكيفا,23356,,,,0.0021983639068531,
بلاط,26129,,,,0.0017542230207225,
بلاط مرجعيون,73135,,,,0.0,
بلونة,25221,,,,0.0017248869079115,
بليبل,24267,,,,0.1214630026829686,
بليدا,73288,,,,0.0,
بمريم,21436,,,,0.2705492868849781,
بمكين,24319,,,,0.8661791510776737,
بمهريه,24484,,,,0.9115918417285552,
بنت جبيل,72111,,,,0.0,
بنتاعل,26269,,,,0.0038813676566827,
بنشعي,33159,,,,0.0,
بنعفول,61481,,,,0.0739529667085261,
بنواتي,23263,,,,0.0075807891178796,
بني حيان,73226,,,,0.0,
بو زريده,24355,,,,0.0,
بوار,25166,,,,0.0165090854050146,
بوارج,51244,,,,0.0188774863196957,
بوداي,53459,,,,0.0015092913652752,
بوسيط,33279,,,,0.0,
بوصلايا,63385,,,,0.0,
بويضة مرجعيون,73116,,,,0.174582276082393,
بيت الحوش,35367,,,,0.0,
بيت ايوب,35337,,,,8.731492005710885e-05,
بيت حبّاق,26271,,,,0.0052539908988662,
بيت شاما,53417,,,,0.1712120103871639,
بيت غطاس,35134,,,,0.0,
بيت لهيا,55127,,,,0.0,
بيت ليف,72287,,,,0.0,
بيت ملات,35174,,,,0.0,
بيت ياحون,72237,,,,0.0,
بيت يونس,35321,,,,0.0004425618822989,
بيرة ,23451,,,,0.0001739571583491,
بيرة راشّيا,55164,,,,0.0019729581288772,
بيسارية,61453,,,,0.0522328175680203,
بيصور,24343,,,,0.0085136811029586,
بيصور جزين,63221,,,,0.2243356592135476,
بينو,35175,,,,0.0638190359893087,
تاشع,35356,,,,0.0,
تبنين,72211,,,,0.0,
تحويطة الغدير,21188,,,,0.0,
تربل,51365,,,,0.0,
ترتج,26384,,,,0.0013792266211872,
ترشيش,21481,,,,0.0,
تعلبايا,51221,,,,0.0461787046165006,
تعنايل,51227,,,,0.0273658855831801,
تعيد,63187,,,,0.0526008308083473,
تفاحتا,61459,,,,0.0015046866294052,
تكريت,35171,,,,0.0013311026909525,
تل الاخضر,51277,,,,0.0,
تل عباس الشرقي,35213,,,,0.0542291744682881,
تلبيرة,35235,,,,0.0080881091357157,
تلة زغرتا,33171,,,,0.0,
تلحميرة,35237,,,,0.0,
تمنين التحتا,53425,,,,0.0003782824026248,
تمنين الفوقا,53415,,,,0.0006444955682165,
تنورة,55131,,,,0.0,
تولا,34212,,,,0.0018529913721921,
تولين,73282,,,,0.0,
تويتي,51145,,,,0.0,
جاج,26381,,,,0.0,
جب جنين,52211,,,,0.0040527855221887,
جبال البطم,62279,,,,0.0,
جبرائيل,35163,,,,0.0034289150583654,
جبعا,53171,,,,0.0,
جبيل,26111,,,,0.0383352112261464,
جبين,62292,,,,0.0,
جدايل,26165,,,,0.0292304238534436,
جديتا,51224,,,,0.1447341345575668,
جديدة القيطع,35344,,,,0.0004459257945321,
جديدة غزير,25317,,,,0.0,
جرنايا,63294,,,,0.0,
جزين,63111,,,,0.0792190339197035,
جسر القاضي,24373,,,,0.3165449233016801,
جعيتا,25261,,,,0.0027571093413919,
جليسه,26274,,,,0.0228530069008246,
جميجمة,72221,,,,0.0,
جناتا,62237,,,,0.0,
جنة,26327,,,,0.7878558971171494,
جنتا,53447,,,,0.0,
جنسنايا,63261,,,,0.0,
جوار الحوز,21461,,,,0.0223185188113459,
جورة ارصون,21487,,,,0.0,
جورة الترمس,25355,,,,0.0,
جورة بدران,25365,,,,0.0040891636923827,
جونيه,25121,,,,0.0015544589844629,
جويا,62211,,,,0.0,
حارة الست,21275,,,,0.0626649795498337,
حارة حريك,21144,,,,0.0,
حارة حمزة,21327,,,,0.0,
حارة صخر,25131,,,,0.0275828742119047,
حارة صيدا,61159,,,,0.1906430621537716,
حاريص,72241,,,,0.0,
حازمية المنيه,37321,,,,0.0,
حاصبيّا المتن,21397,,,,0.0081138123876934,
حالات,26147,,,,0.0097401178364057,
حام,53463,,,,0.0032138223901415,
حبالين,26281,,,,0.0218043027030945,
حبرمون,24461,,,,0.0,
حبشيت,35326,,,,0.0270617558082751,
حجة,61471,,,,0.0,
حجولا,26226,,,,0.3238153936213902,
حداثا,72231,,,,0.0,
حدث,21219,,,,0.053983301324847,
حراجل,25471,,,,0.0136114487276391,
حرار,35328,,,,0.006342319278843,
حربتا,53264,,,,0.0,
حريصا,25339,,,,0.0,
حريقص,33287,,,,0.0,
حزرتا,51157,,,,0.0146308502439014,
حزين,53441,,,,0.0161275215705915,
حسانية,63241,,,,0.0142258011997744,
حصارات,26286,,,,0.003372356637355,
حصرايل,26153,,,,0.0,
حصون,26229,,,,0.1249405411455273,
حصين,25345,,,,0.0622329821686684,
حقل,26247,,,,0.0,
حكر الضاهري,35253,,,,0.0,
حكر جورة سرار,35239,,,,0.0,
حلبا,35111,,,,0.0163800459569448,
حلباتا,53247,,,,0.0034919811532544,
حلوة,55197,,,,0.0,
حلوسية,62269,,,,0.0,
حمانا,21411,,,,0.0242091766655281,
حمصية,63127,,,,0.0487209405109165,
حمى مار مارون عنَايا,26388,,,,0.0,
حميري ,62244,,,,0.0,
حميص,35470,,,,0.0,
حناوي,62247,,,,0.0,
حنية,62293,,,,0.0,
حنيدر,35514,,,,0.0,
حنين,72284,,,,0.0,
حواكير,33152,,,,0.0,
حور تعلا,53451,,,,0.0002468876817487,
حوش الحريمة,52254,,,,0.0011087041352985,
حوش الرافقة,53419,,,,0.0,
حوش الزراعنة,51113,,,,0.0,
حوش الغنم,51329,,,,0.0,
حوش النبي,53431,,,,0.0,
حوش بردى,53151,,,,0.0,
حوش تل صفية,53135,,,,0.0307660882343322,
حوش حالا,51317,,,,0.0656788620886439,
حوش سنيد,53433,,,,0.0,
حولا,73234,,,,0.0,
حومال,24275,,,,0.0049999665392997,
حياطة,25349,,,,0.0,
حيتوله,63224,,,,0.2317240230205665,
حيزوق,35139,,,,0.000640870657255,
حيطورة,63137,,,,0.0331421583481609,
حيلان زغرتا,33275,,,,0.0053226588686032,
خاربة جبيل,26249,,,,0.002927390394915,
خربة داوود,35417,,,,0.0003220203250099,
خربة روحا,55151,,,,0.0006785744125423,
خربة سلم,72234,,,,0.0,
خربة شار,35431,,,,0.0,
خربة قنافار,52151,,,,0.0215148805107948,
خرطوم,61446,,,,0.0,
خريبة ,53455,,,,0.0,
خريبة الجندي,35216,,,,0.0020716231411218,
خريبة بعبدا,21431,,,,0.0356592216440281,
خزيز,61474,,,,0.0089798150223098,
خضر ,53443,,,,0.0,
خلوات,21421,,,,0.001510036814114,
خلوات حاصبيّا,74168,,,,8.98705845256134e-05,
دار الواسعة,53366,,,,0.0,
داريا ,33163,,,,0.0,
داريا كسروان,25241,,,,0.0,
دارين,35225,,,,0.0,
دبابية,35432,,,,0.0262557795455433,
دبعل,62212,,,,0.0,
دبل امية,72281,,,,0.0021544491501538,
دبين,73119,,,,0.0,
درب السيم,61335,,,,0.0470072418213533,
دردغايا,62239,,,,0.0,
درعون,25347,,,,0.003309747471259,
دفون,24357,,,,0.0251336775845557,
دقون,24251,,,,0.0,
دكوة,52251,,,,0.0211564409523847,
دلافة,74179,,,,0.0,
دلبتا,25323,,,,0.0,
دلهميه,51383,,,,0.0,
دليبه,21391,,,,0.0040348730349088,
دوريس,53119,,,,0.0276738576866221,
دوسة بغدادي,35439,,,,6.662220543883099e-05,
دوير الرمان,24345,,,,0.0,
دوير عدويه,35443,,,,0.000197052280002,
دير الاحمر,53311,,,,0.0229666911738599,
دير الحرف,21367,,,,0.1633369350119584,
دير العشاير,55187,,,,0.0,
دير الغزال,51347,,,,0.0,
دير جنين,35441,,,,0.0,
دير خونة,21337,,,,0.0,
دير دلوم,35149,,,,0.0169525960829487,
دير سريان,73230,,,,0.0,
دير قانون,62179,,,,0.0,
دير قانون النهر,62263,,,,0.0,
دير قطِين ,63284,,,,0.2718284814306768,
دير قوبل,24177,,,,0.0,
دير كيفا,62251,,,,0.0,
دير ميماس,73167,,,,0.004925702061902,
دير نطار,72244,,,,0.0,
ديرعامص,62223,,,,0.0,
ذوق الحبالصة,35153,,,,0.000141931090228,
ذوق الحصينة,35151,,,,0.0007420180464443,
ذوق الخراب,22467,,,,0.0,
ذوق المقشرين,35161,,,,0.0,
ذوق حدارة,35159,,,,0.0040254963621262,
ذوق مصبح,25126,,,,0.0146685286241841,
ذوق مكايل,25116,,,,0.0131190726836748,
رأس بيروت,10150,,,,0.5598936138127324,
راس اسطا,26241,,,,0.221627752108618,
راس الحرف,21334,,,,0.5217074380535769,
راس المتن,21351,,,,0.0180364917897245,
راس بعلبك,53211,,,,0.0,
راس كيفا,33167,,,,0.0209377731195916,
راشا,34247,,,,0.0,
راشيّا الفخار,74118,,,,0.0,
رامية بنت جبيل,72191,,,,0.0,
رب التلاتين,73257,,,,0.0,
رحبة,35357,,,,0.0150620411718286,
رشاف,72271,,,,0.0,
رشعين,33117,,,,0.0093523166559902,
رشكنانيه,62236,,,,0.0,
رعشين,25435,,,,0.0015918506015599,
رعيت,51359,,,,0.00589909261507,
رماح النهريه,35404,,,,0.0,
رمادية,62259,,,,0.0,
رمحالا,24367,,,,0.1537490836471953,
رميش,72167,,,,0.0022463238812335,
رميل,10550,,,,0.0452257402376595,
روضة إسطبل,52295,,,,0.0003909103369693,
روم,63277,,,,0.3391059691091622,
رويسة البلوط,21317,,,,0.0374741122038549,
رياق,51311,,,,0.1206129079644632,
ريحا,53355,,,,0.0050020947104695,
ريحانة,26159,,,,0.2013396148585056,
ريفون,25411,,,,0.0,
ريمات,63264,,,,0.2021282982328731,
زان,34243,,,,0.0,
زبدين,26246,,,,0.0013482773961904,
زبقين,62286,,,,0.0,
زبود,53237,,,,0.0,
زحلة,51111,,,,0.0035590655169124,
زحلة  سيدة النجاة,51129,,,,0.0,
زحلة حوش الامراء أراضي,51127,,,,0.0,
زحلة مار انطونيوس,51123,,,,0.0,
زحلة معلقة أراضي,51121,,,,0.0432063803840639,
زحلتا,63177,,,,0.0082949238423735,
زرارية,61427,,,,0.0,
زعيتره,25353,,,,0.0167126442320658,
زغدرايا,61371,,,,0.0172210145675453,
زغرتا,33111,,,,0.0043471627309226,
زغرين,54119,,,,0.0041416576272037,
زقاق البلاط,10410,,,,0.0716580389495078,
زلايا,52284,,,,0.0,
زندوقة,21374,,,,0.1502393070683825,
زيتا,61359,,,,0.0133744884549167,
زيتون,25375,,,,0.229520146588243,
ساحل علما,25136,,,,0.015111225023538,
ساقية الخيط,26263,,,,0.0,
سبعل زغرتا,33259,,,,0.0,
سجد,63351,,,,0.0,
سحمر,52267,,,,0.0,
سرار,35471,,,,0.0,
سرعيتا,26334,,,,1.0044231850979524,
سرعيل,33255,,,,0.0,
سرعين التحتا,53437,,,,0.0,
سريرة,63298,,,,0.0,
سعدنايل,51231,,,,0.001268466117315,
